ManufacturerID;ManufacturerName;TurbineID;TurbineName;RatedPowerkW;Offshore;MinimumHubHeightM;MaximumHubHeightM;CutInMS;RatedMS;CutOffMS;Voltage;AvailableSince;ws0;ws0_5;ws1;ws1_5;ws2;ws2_5;ws3;ws3_5;ws4;ws4_5;ws5;ws5_5;ws6;ws6_5;ws7;ws7_5;ws8;ws8_5;ws9;ws9_5;ws10;ws10_5;ws11;ws11_5;ws12;ws12_5;ws13;ws13_5;ws14;ws14_5;ws15;ws15_5;ws16;ws16_5;ws17;ws17_5;ws18;ws18_5;ws19;ws19_5;ws20;ws20_5;ws21;ws21_5;ws22;ws22_5;ws23;ws23_5;ws24;ws24_5;ws25;ws25_5;ws26;ws26_5;ws27;ws27_5;ws28;ws28_5;ws29;ws29_5;ws30;ws30_5;ws31;ws31_5;ws32;ws32_5;ws33;ws33_5;ws34;ws34_5;ws35;Conditions
150;Hanjin;951;HJWT1500/77;1500;No;70;80;4.5;12;25;690;#ND;0;0;0;0;0;0;0;0;0;30;65;135;209;290;375;485;594;704;813;964;1111;1265;1410;1480;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
150;Hanjin;952;HJWT2000/87;2000;No;85;85;3;11;25;690;#ND;0;0;0;0;0;0;43;87;136;212;291;386;483;617;751;937;1123;1459;1794;1900;1943;1974;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
150;Hanjin;953;HJWT2000/93;2000;No;85;85;3;11;23;690;#ND;0;0;0;0;0;0;50;92;148;215;287;410;532;686;839;1031;1222;1414;1605;1735;1858;1944;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
148;Koncar;618;K80;2500;No;80;80;3;12;25;690;#ND;0;0;0;0;0;0;21;47;75;120;166;240;316;420;524;662;799;990;1181;1412;1643;1887;2130;2315;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
148;Koncar;617;KO-VA 57/1;1000;No;60;60;2.5;12;25;690;#ND;0;0;0;0;0;7;16;29;44;68;94;130;165;209;252;311;369;443;516;601;685;787;888;960;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
148;Koncar;1099;K104;2500;No;80;80;2.5;11;25;#ND;#ND;0;0;0;0;0;24;66;100;137;200;268;365;465;615;764;967;1170;1379;1587;1820;2052;2276;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
125;Regen Powertech;741;Vensys V70;1500;No;85;85;2.5;15;25;690;#ND;0;0;0;0;0;7;14;36;57;89;121;167;213;278;342;432;521;629;736;869;1002;1136;1269;1347;1425;1454;1483;1491;1498;1499;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
125;Regen Powertech;742;Vensys V77;1500;No;85;85;3.5;14.5;22;690;#ND;0;0;0;0;0;0;0;4;9;33;59;96;136;195;268;345;423;522;620;765;902;1030;1148;1280;1380;1436;1475;1495;1497;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
125;Regen Powertech;215;Vensys V82;1500;No;85;85;2.5;13;22.5;690;#ND;0;0;0;0;0;13;26;56;86;130;175;243;311;404;497;622;747;894;1041;1175;1309;1395;1462;1485;1491;1498;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;1101;V117/3450;3450;No;91.5;141.5;4;11.5;25;#ND;2016;0;0;0;0;0;0;0;0;50;113;152;265;389;520;666;890;1118;1470;1822;2240;2627;3030;3294;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
4;Gamesa;1105;G132/3300;3300;No;84;134;2;11;25;690;2015;0;0;0;0;100;250;416;620;831;1060;1304;1559;1813;2094;2374;2593;2812;2959;3105;3180;3228;3245;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3250;3185;3079;2925;2758;2600;2436;2279;2121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
3;Enercon;1106;E141/4200;4200;No;129;159;2;14;25;#ND;2016;0;0;0;0;24;36;48;120;263;390;525;710;895;1158;1420;1743;2065;2453;2840;3115;3390;3665;3880;4010;4070;4130;4177;4190;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
3;Enercon;1107;E103/2350;2350;No;98;138;2.5;12;25;#ND;2015;0;0;0;0;0;15;33;60;91;150;223;350;496;630;760;938;1116;1331;1545;1719;1892;2050;2191;2295;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;2350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
112;NEPC;862;200/30;200;No;30;45;4;15;25;415;#ND;0;0;0;0;0;0;0;0;4;9;15;22;30;42;54;66;78;90;104;115;126;139;148;159;168;178;186;193;199;203;205;204;202;200;196;190;186;184;183;183;183;183;183;183;183;183;183;183;183;183;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
112;NEPC;863;250/31;250;No;30;45;3.5;13.5;25;415;#ND;0;0;0;0;0;0;0;7;13;20;27;34;43;52;64;80;104;125;146;164;181;197;213;228;240;249;253;254;254;252;250;249;248;248;248;248;248;248;248;248;248;248;248;248;248;248;248;248;248;248;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
112;NEPC;1108;225/30;225;No;30;45;3.5;15;25;415;#ND;0;0;0;0;0;0;0;1;2;5;9;18;29;40;52;60;74;90;107;121;137;157;177;192;206;215;218;221;222;223;224;224;224;224;224;223;223;222;221;221;221;221;221;221;221;221;221;221;221;221;221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
106;WES;855;WES100;100;No;18;30;3;16;24;400;1983;0;0;0;0;0;0;1;2;3;4;6;8;11;14;18;22;27;32;39;45;54;62;68;76;82;86;89;93;96;98;99;99;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
106;WES;494;WES250;250;No;30;48;3;13;16;400;1994;0;0;0;0;0;0;1;2;4;9;15;22;29;42;56;66;77;96;116;131;145;162;179;201;222;240;250;250;250;250;250;250;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
118;Northern Power Systems;1053;NPS 100C-21;100;No;29;37;3.5;15;25;400;#ND;0;0;0;0;0;0;0;1;4;7;11;15;19;24;29;35;41;47;54;60;67;73;78;83;86;90;93;96;98;99;100;100;100;100;100;100;99;99;98;97;97;97;96;96;96;97;97;98;98;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
118;Northern Power Systems;1052;NPS 100C-24;100;No;22;37;3;12;25;400;#ND;0;0;0;0;0;0;1;4;7;11;15;20;25;31;38;47;59;67;75;80;85;88;91;93;95;95;95;95;95;95;94;94;93;92;91;90;89;88;87;85;84;82;81;80;79;78;76;75;74;73;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
124;Southern Wind Farms;740;GWL225/40;225;No;45;45;2.5;16;25;400;#ND;0;0;0;0;0;1;4;6;9;14;20;25;33;44;59;73;88;104;119;136;150;161;171;181;189;199;206;212;217;224;230;232;234;232;230;229;229;227;225;219;215;214;212;211;210;210;210;210;210;210;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
4;Gamesa;599;G114/2500;2500;No;80;140;2.5;11;24;690;2015;0;0;0;0;0;40;102;160;257;355;471;605;750;972;1194;1455;1713;1970;2227;2380;2465;2495;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2460;2400;2335;2250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
82;Wind World;527;W2500/25;150;No;30;30;3.5;13;21;#ND;#ND;0;0;0;0;0;0;0;1;3;8;13;20;28;37;47;58;70;82;94;106;117;129;139;150;156;160;162;162;159;155;151;146;141;138;136;134;132;131;130;129;128;128;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
3;Enercon;1109;E30/200;200;No;36;50;2.5;13;25;440;1994;0;0;0;0;0;1;2;4;7;11;16;24;32;42;52;63;75;88;101;116;133;149;161;173;184;193;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
44;Fuhrlaender;1110;FL 800/48;800;No;60;70;2.5;16;25;400 - 690;#ND;0;0;0;0;0;2;5;8;11;25;39;64;90;124;158;200;242;291;340;395;450;509;567;620;673;720;757;792;819;835;849;850;851;844;834;821;806;798;789;782;774;769;763;759;754;750;746;743;739;737;735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
43;Windtec;425;WT10000dd/190 SeaTitan;10000;Yes;125;125;3.5;11.5;25;#ND;#ND;0;0;0;0;0;0;0;117;300;600;912;1300;1769;2300;2892;3450;4097;5040;5977;7080;8204;9389;9920;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
167;CSR;1126;WT1500-D82;1500;No;70;80;3.5;13.5;25;#ND;#ND;0;0;0;0;0;0;0;22;43;80;121;170;221;289;357;454;550;657;763;888;1010;1145;1261;1380;1452;1480;1495;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 0,9 kg/m3
167;CSR;1127;WT1500-D88;1500;No;70;80;3.5;11;23;#ND;#ND;0;0;0;0;0;0;0;32;68;105;150;200;263;335;419;520;636;747;858;980;1101;1380;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 0,9 kg/m3
167;CSR;1128;WT1500-D93;1500;No;70;80;3.5;12;20;#ND;#ND;0;0;0;0;0;0;0;43;86;130;173;225;283;365;454;575;696;833;969;1110;1237;1360;1448;1485;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 0,9 kg/m3
167;CSR;1130;WT2000-D103;2000;No;80;85;3;11;21;#ND;#ND;0;0;0;0;0;0;21;70;130;190;274;380;492;640;790;995;1200;1440;1680;1900;1987;1997;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
167;CSR;1131;WT2000-D110;2000;No;80;85;3.5;10;20;#ND;#ND;0;0;0;0;0;0;0;55;119;200;283;390;501;669;837;1038;1238;1493;1747;1930;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
167;CSR;1132;WT2000-D93;2000;No;80;85;3.5;12;25;#ND;#ND;0;0;0;0;0;0;0;11;70;150;224;310;403;512;631;800;977;1190;1402;1610;1818;1960;1995;1998;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
167;CSR;1133;WT2500-D103;2500;No;80;80;3.5;12;22.5;#ND;#ND;0;0;0;0;0;0;0;40;100;160;229;325;433;570;713;903;1092;1331;1570;1850;2118;2390;2480;2495;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
167;CSR;1134;WT2500-D110;2500;No;80;80;3;12;22.5;#ND;#ND;0;0;0;0;0;0;21;75;136;210;292;408;529;695;860;1059;1257;1509;1760;2035;2291;2435;2482;2495;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
167;CSR;1135;WT5000-D128;5000;Yes;90;90;3.5;13;25;#ND;#ND;0;0;0;0;0;0;0;70;153;250;367;505;652;843;1044;1330;1615;2008;2400;2853;3305;3787;4268;4675;4934;4990;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
169;Amperax Energie GmbH;1140;A3000;3000;No;92;142;3.5;12;23;690;#ND;0;0;0;0;0;0;0;70;177;260;354;480;614;820;1044;1260;1496;1795;2093;2381;2668;2890;2975;2998;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;2975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Calculated
3;Enercon;1141;E115/3200;3200;No;92;149;2.5;14;25;#ND;2013;0;0;0;0;0;12;30;80;138;225;328;470;620;785;959;1220;1529;1820;2120;2364;2608;2840;3001;3080;3113;3145;3169;3187;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
8;Nordex;139;N131;3000;No;99;134;3;11.5;20;660;2014;0;0;0;0;0;0;33;104;194;306;442;607;802;1032;1298;1595;1915;2250;2533;2740;2881;2965;2997;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Calculated
8;Nordex;264;N62/1300;1300;No;60;80;3;14.5;22.5;690;#ND;0;0;0;0;0;0;7;10;24;59;91;122;161;200;252;325;415;560;671;755;843;923;990;1056;1115;1171;1230;1269;1287;1290;1290;1290;1285;1275;1259;1248;1231;1213;1199;1189;1178;1168;1152;1147;1140;1136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
3;Enercon;462;E112/4500;4500;Yes;120;120;2.5;14;25;400;2002;0;0;0;0;0;18;38;80;135;210;301;425;561;742;933;1163;1393;1688;1983;2352;2720;3131;3540;3910;4180;4380;4450;4495;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
3;Enercon;532;E115/2500;2500;No;92.5;149;2;12;25;690;2013;0;0;0;0;3;22;48;98;155;242;339;480;627;832;1035;1292;1549;1820;2040;2250;2382;2460;2490;2498;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
3;Enercon;954;E115/3000;3000;No;92;149;2;12;25;690;2013;0;0;0;0;3;22;49;92;155;240;339;480;628;830;1035;1292;1549;1820;2090;2350;2580;2775;2900;2980;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
3;Enercon;1057;E126/4200;4200;No;135;144;2.5;14;25;690;2016;0;0;0;0;0;25;58;118;185;290;400;571;745;972;1200;1495;1790;2120;2450;2795;3120;3410;3660;3855;4000;4085;4150;4185;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
154;Senvion;1171;3.2M122;3200;No;136;139;3;12;20;580;#ND;0;0;0;0;0;0;25;85;157;250;359;512;669;884;1098;1402;1690;1980;2254;2585;2857;3029;3124;3170;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
50;Suzlon;182;S33/350;350;No;50;70;3;14;25;400;#ND;0;0;0;0;0;0;1;2;4;13;20;30;41;57;74;94;114;137;159;182;204;226;247;269;291;312;330;343;345;343;338;331;322;314;306;299;292;286;280;274;269;263;258;253;249;245;242;240;238;236;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
50;Suzlon;200;S60/1000;1000;No;65;65;3;13;25;690;#ND;0;0;0;0;0;0;14;20;33;57;85;118;154;193;235;294;356;446;535;627;718;790;845;910;954;988;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
50;Suzlon;1179;S64/1000;1000;No;65;65;3;11;25;690;#ND;0;0;0;0;0;0;23;32;45;74;107;145;187;239;293;378;462;556;650;760;869;960;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
170;Yinhe;1174;GX103-2.5MW;2500;No;80;80;2;10;23;690;#ND;0;0;0;0;146;220;298;397;496;605;738;930;1133;1363;1592;1838;2083;2300;2465;2495;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
170;Yinhe;1176;GX93-2.5MW;2500;No;80;80;2;10.5;23;690;#ND;0;0;0;0;113;173;234;310;387;502;623;779;935;1123;1311;1538;1765;1959;2152;2360;2478;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
44;Fuhrlaender;238;FL 2000/93;2000;No;70;100;3.5;13;25;#ND;#ND;0;0;0;0;0;0;0;46;88;148;216;300;400;530;673;850;1031;1231;1431;1600;1734;1840;1928;1985;2015;2040;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Measured
44;Fuhrlaender;786;FL 2500/104;2500;No;85;160;3.5;17.5;25;690;#ND;0;0;0;0;0;0;0;31;88;160;238;350;470;603;746;950;1161;1381;1600;1857;2113;2340;2476;2510;2519;2526;2529;2529;2529;2529;2529;2529;2529;2529;2529;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Measured
44;Fuhrlaender;768;FL 3000/120;3000;No;90;140;3.5;13;25;690;2012;0;0;0;0;0;0;0;100;173;265;370;515;668;865;1069;1338;1607;1923;2239;2520;2733;2880;2954;2990;2997;2999;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Calculated (IEC 61400-12)
5;GE Energy;592;2.5-120;2500;No;85;139;3;12;20;#ND;2014;0;0;0;0;0;0;25;89;171;269;389;533;704;906;1136;1400;1674;1934;2160;2316;2416;2477;2514;2528;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;2530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Calculated
5;GE Energy;750;2.75-120;2750;No;85;139;3;12.5;25;#ND;2015;0;0;0;0;0;0;25;89;171;269;389;533;704;906;1136;1400;1674;1945;2173;2373;2518;2619;2696;2739;2766;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Calculated
5;GE Energy;1089;3.2-130;3200;No;85;155;3;12.5;25;690;2015;0;0;0;0;0;0;56;128;216;321;449;606;791;1011;1235;1547;1858;2175;2473;2737;2933;3067;3165;3202;3221;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;3230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Calculated
8;Nordex;1075;N131/3300;3300;No;134;164;3;11.5;20;660;#ND;0;0;0;0;0;0;33;106;197;311;447;610;804;1032;1298;1601;1936;2292;2635;2901;3091;3215;3281;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Calculated
154;Senvion;868;3.0M122;3000;No;139;139;2.5;12;22;950 - 30000;#ND;0;0;0;0;0;15;36;98;164;266;371;527;683;907;1130;1396;1662;1955;2247;2510;2769;2920;2970;2992;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Calculated
154;Senvion;1077;3.4M140;3400;No;107;130;2.5;11;22;750;2015;0;0;0;0;0;35;78;158;244;370;502;703;907;1173;1438;1770;2101;2485;2868;3130;3289;3370;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Calculated
63;Vensys;143;109;2500;No;95;140;3;11.5;25;690;#ND;0;0;0;0;0;0;55;97;151;217;298;399;518;659;822;1009;1223;1462;1720;1966;2193;2358;2449;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Calculated
63;Vensys;207;112;2500;No;93.5;140;3;12;25;690;#ND;0;0;0;0;0;0;48;94;154;228;316;421;549;697;871;1068;1290;1538;1809;2072;2270;2413;2465;2498;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Calculated
72;Leitwind;211;LTW77-850;850;No;61.5;80;3;12;25;690;#ND;0;0;0;0;0;0;19;42;71;100;136;188;247;324;404;500;605;680;743;790;818;840;847;849;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
120;XEMC-Darwind;729;XE82-2000;2000;No;70;80;3.5;12;25;#ND;#ND;0;0;0;0;0;0;0;53;77;118;158;220;298;395;499;638;776;927;1078;1258;1437;1640;1809;1960;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
120;XEMC-Darwind;730;XE87-2000;2000;No;70;80;3.5;12;25;#ND;#ND;0;0;0;0;0;0;0;50;78;120;169;245;332;434;541;691;841;1018;1195;1388;1580;1820;1961;1990;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
