timestep;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2030-01-09 23:00:00;470.0061817161181;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 00:00:00;469.160680901419;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 01:00:00;469.8053417856929;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 02:00:00;469.6925073797262;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 03:00:00;469.842422276015;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 04:00:00;469.8473502220529;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 05:00:00;533.9565790563597;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 06:00:00;534.426789819028;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 07:00:00;535.9772517908017;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 08:00:00;536.0804595605259;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 09:00:00;536.0497472100412;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 10:00:00;478.2135862887287;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 11:00:00;472.2573446464764;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 12:00:00;472.2830706282816;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 13:00:00;472.2940509808311;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 14:00:00;472.1851428511227;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 15:00:00;471.5004567854857;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 16:00:00;472.0815790820322;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 17:00:00;471.9907535528833;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 18:00:00;471.8696300952576;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 19:00:00;511.7693258905058;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 20:00:00;472.2462999581796;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 21:00:00;472.0504061303932;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 22:00:00;471.6934903425407;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-10 23:00:00;471.2872546990479;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 00:00:00;470.0078129245874;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 01:00:00;469.9041627103098;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 02:00:00;469.6278202618183;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 03:00:00;469.1961139869375;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 04:00:00;469.3615851675914;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 05:00:00;469.0996907393254;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 06:00:00;469.4084813162536;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 07:00:00;470.4960179146664;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 08:00:00;535.7054410552463;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 09:00:00;535.5222412808272;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 10:00:00;492.8659344888193;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 11:00:00;535.3275180926611;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 12:00:00;535.399595169359;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 13:00:00;535.1935738704404;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 14:00:00;534.8511483614262;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 15:00:00;534.9102176116982;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 16:00:00;481.1850719949931;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 17:00:00;471.1914791144212;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 18:00:00;471.3430634926479;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 19:00:00;471.0505411988175;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 20:00:00;470.4367414533905;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 21:00:00;469.0173835822793;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 22:00:00;468.8807681760356;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-11 23:00:00;468.6803426676184;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 00:00:00;468.3739635019446;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 01:00:00;467.2691343368548;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 02:00:00;465.9862978564891;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 03:00:00;465.6535418316971;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 04:00:00;465.5587462183702;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 05:00:00;465.5928261582696;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 06:00:00;465.6982978529286;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 07:00:00;466.9765044000636;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 08:00:00;467.7000631027422;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 09:00:00;468.2709429484078;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 10:00:00;468.461932233331;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 11:00:00;468.536737429061;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 12:00:00;468.5032021871888;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 13:00:00;468.4641654952424;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 14:00:00;468.4518916330304;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-12 15:00:00;468.5105192973537;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
