,onDE,onBE,onDKW,onUK,onNL_NE,onNL_SE,onNL_NW,onNL_SW,onNL_CE,onNL_W,onNL_E,onNOS
58,70659.59215571493,9862.265883902424,3256.043498513169,6635.925820929832,3418.5909232408967,3418.5909232408967,3418.5909232408967,3418.5909232408967,3418.5909232408967,3418.5909232408967,3418.5909232408967,0.0
59,71165.38831048703,9920.521094732658,3273.491446379216,6755.71365230426,3436.0199083430957,3436.0199083430957,3436.0199083430957,3436.0199083430957,3436.0199083430957,3436.0199083430957,3436.0199083430957,0.0
60,71884.99352445998,10003.401822589154,3298.3149531201734,6926.13793729391,3460.8164364215854,3460.8164364215854,3460.8164364215854,3460.8164364215854,3460.8164364215854,3460.8164364215854,3460.8164364215854,0.0
61,71995.66343915208,10016.148260362801,3302.132623309378,6952.347921205973,3464.6299574937243,3464.6299574937243,3464.6299574937243,3464.6299574937243,3464.6299574937243,3464.6299574937243,3464.6299574937243,0.0
62,71536.965461838,9963.317595037019,3286.3093745184824,6843.714363121598,3448.823905712612,3448.823905712612,3448.823905712612,3448.823905712612,3448.823905712612,3448.823905712612,3448.823905712612,0.0
63,71244.50769313032,9929.633691325489,3276.2207491833783,6774.451515724345,3438.7462448887068,3438.7462448887068,3438.7462448887068,3438.7462448887068,3438.7462448887068,3438.7462448887068,3438.7462448887068,0.0
64,71252.51685240315,9930.556148441086,3276.4970332004177,6776.348326942407,3439.0222286349854,3439.0222286349854,3439.0222286349854,3439.0222286349854,3439.0222286349854,3439.0222286349854,3439.0222286349854,0.0
65,71426.29554714591,9950.571157263372,3282.491704329279,6817.504379209538,3445.0103846404736,3445.0103846404736,3445.0103846404736,3445.0103846404736,3445.0103846404736,3445.0103846404736,3445.0103846404736,0.0
66,71726.75475917339,9985.176629403493,3292.856347511849,6888.662210453745,3455.363763330362,3455.363763330362,3455.363763330362,3455.363763330362,3455.363763330362,3455.363763330362,3455.363763330362,0.0
67,72232.78239253719,10043.458500844004,3310.3122804650934,7008.504862961638,3472.800724841412,3472.800724841412,3472.800724841412,3472.800724841412,3472.800724841412,3472.800724841412,3472.800724841412,0.0
68,72754.5891499019,10103.557737218427,3328.312530195645,7132.084489401082,3490.781411555873,3490.781411555873,3490.781411555873,3490.781411555873,3490.781411555873,3490.781411555873,3490.781411555873,0.0
69,73228.8347726252,10158.179106867841,3344.67211067665,7244.40020028353,3507.123212131545,3507.123212131545,3507.123212131545,3507.123212131545,3507.123212131545,3507.123212131545,3507.123212131545,0.0
70,73236.83621594498,10159.100675296433,3344.9481285241163,7246.29518413048,3507.398929997529,3507.398929997529,3507.398929997529,3507.398929997529,3507.398929997529,3507.398929997529,3507.398929997529,0.0
71,74066.87986601832,10254.701180316299,3373.58132036708,7442.874631898724,3536.001002739307,3536.001002739307,3536.001002739307,3536.001002739307,3536.001002739307,3536.001002739307,3536.001002739307,0.0
72,74564.89834010928,10312.06059464121,3390.760969303286,7560.820473188555,3553.1619805040777,3553.1619805040777,3553.1619805040777,3553.1619805040777,3553.1619805040777,3553.1619805040777,3553.1619805040777,0.0
73,74264.4391280818,10277.455122501087,3380.396326120715,7489.662641944348,3542.808601814189,3542.808601814189,3542.808601814189,3542.808601814189,3542.808601814189,3542.808601814189,3542.808601814189,0.0
74,74035.32161801647,10251.066450448474,3372.4926868124653,7435.400684035634,3534.9135523324844,3534.9135523324844,3534.9135523324844,3534.9135523324844,3534.9135523324844,3534.9135523324844,3534.9135523324844,0.0
75,75189.37356884632,10383.984700360686,3412.3028713755757,7708.715099693108,3574.6804704246933,3574.6804704246933,3574.6804704246933,3574.6804704246933,3574.6804704246933,3574.6804704246933,3574.6804704246933,0.0
76,76976.13367032466,10589.775285031244,3473.93896094564,8131.873946835554,3636.2495727123546,3636.2495727123546,3636.2495727123546,3636.2495727123546,3636.2495727123546,3636.2495727123546,3636.2495727123546,0.0
77,77711.27881375379,10674.445828524365,3499.298533207134,8305.978557252167,3661.581583705109,3661.581583705109,3661.581583705109,3661.581583705109,3661.581583705109,3661.581583705109,3661.581583705109,0.0
78,79166.02917115585,10841.997099873988,3549.4816122095863,8650.507452658434,3711.7101227763546,3711.7101227763546,3711.7101227763546,3711.7101227763546,3711.7101227763546,3711.7101227763546,3711.7101227763546,0.0
79,81371.69608003495,11096.035390963636,3625.568314081267,9172.876105041749,3787.7141321634704,3787.7141321634704,3787.7141321634704,3787.7141321634704,3787.7141321634704,3787.7141321634704,3787.7141321634704,0.0
80,83940.93098099217,11391.947725242044,3714.1966600751753,9781.348657024328,3876.2461551738234,3876.2461551738234,3876.2461551738234,3876.2461551738234,3876.2461551738234,3876.2461551738234,3876.2461551738234,0.0
81,84660.30471637342,11474.801792488264,3739.0121817289346,9951.718120880514,3901.0347068434626,3901.0347068434626,3901.0347068434626,3901.0347068434626,3901.0347068434626,3901.0347068434626,3901.0347068434626,0.0
82,86399.49596725727,11675.113621746807,3799.007335879879,10363.61122509485,3960.964657112039,3960.964657112039,3960.964657112039,3960.964657112039,3960.964657112039,3960.964657112039,3960.964657112039,0.0
83,88897.85983938878,11962.86336584527,3885.1909143434345,10955.299373380001,4047.0545696122063,4047.0545696122063,4047.0545696122063,4047.0545696122063,4047.0545696122063,4047.0545696122063,4047.0545696122063,0.0
84,91316.86513433226,12241.472964053619,3968.6369387460572,11528.193009740484,4130.409903277616,4130.409903277616,4130.409903277616,4130.409903277616,4130.409903277616,4130.409903277616,4130.409903277616,0.0
85,93902.11449585864,12539.229768219722,4057.8177196892575,12140.45827047364,4219.493760840379,4219.493760840379,4219.493760840379,4219.493760840379,4219.493760840379,4219.493760840379,4219.493760840379,0.0
86,96455.57413079144,12833.325181907725,4145.901881990644,12745.194762210236,4307.482191587469,4307.482191587469,4307.482191587469,4307.482191587469,4307.482191587469,4307.482191587469,4307.482191587469,0.0
87,98107.883750257,13023.630395442133,4202.8999667467315,13136.511667662127,4364.418329733597,4364.418329733597,4364.418329733597,4364.418329733597,4364.418329733597,4364.418329733597,4364.418329733597,0.0
88,99143.4896489042,13142.906588812779,4238.624235424711,13381.774474797165,4400.103772592299,4400.103772592299,4400.103772592299,4400.103772592299,4400.103772592299,4400.103772592299,4400.103772592299,0.0
89,100234.43127649277,13268.556089938951,4276.257365814249,13640.142456625352,4437.6960025751005,4437.6960025751005,4437.6960025751005,4437.6960025751005,4437.6960025751005,4437.6960025751005,4437.6960025751005,0.0
90,101657.3919073013,13432.44597081047,4325.343826174889,13977.142583035058,4486.729114830671,4486.729114830671,4486.729114830671,4486.729114830671,4486.729114830671,4486.729114830671,4486.729114830671,0.0
91,103705.05924543853,13668.286618011742,4395.980173695016,14462.092157082783,4557.288693415711,4557.288693415711,4557.288693415711,4557.288693415711,4557.288693415711,4557.288693415711,4557.288693415711,0.0
92,105689.14713038865,13896.804484256809,4464.423283931516,14931.984193137381,4625.657418369402,4625.657418369402,4625.657418369402,4625.657418369402,4625.657418369402,4625.657418369402,4625.657418369402,0.0
93,106962.10963377514,14043.418289668547,4508.335407788069,15233.460225058458,4669.521817688882,4669.521817688882,4669.521817688882,4669.521817688882,4669.521817688882,4669.521817688882,4669.521817688882,0.0
94,107064.77501876623,14055.242803538797,4511.876953661977,15257.77449417512,4673.059514542917,4673.059514542917,4673.059514542917,4673.059514542917,4673.059514542917,4673.059514542917,4673.059514542917,0.0
95,108242.84210188969,14190.927002898594,4552.515564404889,15536.776419693006,4713.653958465491,4713.653958465491,4713.653958465491,4713.653958465491,4713.653958465491,4713.653958465491,4713.653958465491,0.0
96,109159.77124135788,14296.534567986097,4584.145958727496,15753.932979909256,4745.249976269864,4745.249976269864,4745.249976269864,4745.249976269864,4745.249976269864,4745.249976269864,4745.249976269864,0.0
97,109017.54693664047,14280.15384468813,4579.239788068463,15720.249961819662,4740.349137731052,4740.349137731052,4740.349137731052,4740.349137731052,4740.349137731052,4740.349137731052,4740.349137731052,0.0
98,108282.40179321136,14195.483301195012,4553.88021580697,15546.145351403055,4715.017126738298,4715.017126738298,4715.017126738298,4715.017126738298,4715.017126738298,4715.017126738298,4715.017126738298,0.0
99,107460.13273743793,14100.778237205663,4525.515216426018,15351.407162770958,4686.682954981829,4686.682954981829,4686.682954981829,4686.682954981829,4686.682954981829,4686.682954981829,4686.682954981829,0.0
100,106274.29414639574,13964.198952290151,4484.608519688923,15070.564709065362,4645.820716426065,4645.820716426065,4645.820716426065,4645.820716426065,4645.820716426065,4645.820716426065,4645.820716426065,0.0
101,104558.87960485608,13766.625612050608,4425.4335670779665,14664.302648943964,4586.710076286735,4586.710076286735,4586.710076286735,4586.710076286735,4586.710076286735,4586.710076286735,4586.710076286735,0.0
102,103523.03759804532,13647.322224857475,4389.701153611045,14418.983924252781,4551.016497491004,4551.016497491004,4551.016497491004,4551.016497491004,4551.016497491004,4551.016497491004,4551.016497491004,0.0
103,102440.10050015777,13522.594647634702,4352.344147536802,14162.511657219995,4513.700091726305,4513.700091726305,4513.700091726305,4513.700091726305,4513.700091726305,4513.700091726305,4513.700091726305,0.0
104,101309.59840965226,13392.388759343416,4313.346339128225,13894.774560944661,4474.744666882668,4474.744666882668,4474.744666882668,4474.744666882668,4474.744666882668,4474.744666882668,4474.744666882668,0.0
105,100550.67192730709,13304.979193619087,4287.166405624999,13715.037810012433,4448.593186232489,4448.593186232489,4448.593186232489,4448.593186232489,4448.593186232489,4448.593186232489,4448.593186232489,0.0
106,97301.38918891267,12930.742163174493,4175.079124441343,12945.50935653891,4336.627723652362,4336.627723652362,4336.627723652362,4336.627723652362,4336.627723652362,4336.627723652362,4336.627723652362,0.0
107,97815.19141657639,12989.919475645522,4192.803249856599,13067.193268182955,4354.332586148722,4354.332586148722,4354.332586148722,4354.332586148722,4354.332586148722,4354.332586148722,4354.332586148722,0.0
108,97815.19141657639,12989.919475645522,4192.803249856599,13067.193268182955,4354.332586148722,4354.332586148722,4354.332586148722,4354.332586148722,4354.332586148722,4354.332586148722,4354.332586148722,0.0
109,96708.47220817751,12862.452787322842,4154.625855923669,12805.08867789745,4316.196684138568,4316.196684138568,4316.196684138568,4316.196684138568,4316.196684138568,4316.196684138568,4316.196684138568,0.0
110,96210.44833291939,12805.092750917021,4137.446020668761,12687.141557447834,4299.03552025759,4299.03552025759,4299.03552025759,4299.03552025759,4299.03552025759,4299.03552025759,4299.03552025759,0.0
111,95380.41008401319,12709.492867978064,4108.813015144498,12490.563388839373,4270.43363363202,4270.43363363202,4270.43363363202,4270.43363363202,4270.43363363202,4270.43363363202,4270.43363363202,0.0
112,94542.36499062006,12612.970794529607,4079.903805454068,12292.088957224181,4241.555843024258,4241.555843024258,4241.555843024258,4241.555843024258,4241.555843024258,4241.555843024258,4241.555843024258,0.0
113,93886.1023500754,12537.385564938131,4057.2653645908376,12136.6661099344,4218.942006052058,4218.942006052058,4218.942006052058,4218.942006052058,4218.942006052058,4218.942006052058,4218.942006052058,0.0
114,92613.37672644775,12390.79904221758,4013.3614121401847,11835.24617830658,4175.0857692576365,4175.0857692576365,4175.0857692576365,4175.0857692576365,4175.0857692576365,4175.0857692576365,4175.0857692576365,0.0
115,93087.61463321798,12445.419523179988,4029.7207264516164,11947.560061817914,4191.4273039530135,4191.4273039530135,4191.4273039530135,4191.4273039530135,4191.4273039530135,4191.4273039530135,4191.4273039530135,0.0
116,94953.49797531616,12660.32314878688,4094.08625191063,12389.457686066005,4255.722875726434,4255.722875726434,4255.722875726434,4255.722875726434,4255.722875726434,4255.722875726434,4255.722875726434,0.0
117,95617.52903739832,12736.803108459266,4116.9926723002145,12546.72033059504,4278.604400979707,4278.604400979707,4278.604400979707,4278.604400979707,4278.604400979707,4278.604400979707,4278.604400979707,0.0
118,95064.16943319887,12673.069764297928,4097.903975333748,12415.668035452289,4259.536449974631,4259.536449974631,4259.536449974631,4259.536449974631,4259.536449974631,4259.536449974631,4259.536449974631,0.0
119,95957.55102712866,12775.96523437061,4128.722073352696,12627.247824497736,4290.321054294521,4290.321054294521,4290.321054294521,4290.321054294521,4290.321054294521,4290.321054294521,4290.321054294521,0.0
120,96692.69539896247,12860.635688995028,4154.081618997232,12801.352252177236,4315.653038699245,4315.653038699245,4315.653038699245,4315.653038699245,4315.653038699245,4315.653038699245,4315.653038699245,0.0
121,98400.34151896468,13057.314299153664,4212.988592081835,13205.774515059378,4374.4959905575015,4374.4959905575015,4374.4959905575015,4374.4959905575015,4374.4959905575015,4374.4959905575015,4374.4959905575015,0.0
122,98289.66774629605,13044.567417036513,4209.1707888078445,13179.56361746176,4370.682336545216,4370.682336545216,4370.682336545216,4370.682336545216,4370.682336545216,4370.682336545216,4370.682336545216,0.0
123,98732.3551210175,13095.554056818108,4224.441735734235,13284.405380481125,4385.936686714065,4385.936686714065,4385.936686714065,4385.936686714065,4385.936686714065,4385.936686714065,4385.936686714065,0.0
124,99609.96067732759,13196.63251743168,4254.715623443703,13492.24892654347,4416.177672182662,4416.177672182662,4416.177672182662,4416.177672182662,4416.177672182662,4416.177672182662,4416.177672182662,0.0
125,99941.97582257098,13234.87245283352,4266.168820330016,13570.88015743943,4427.618421515284,4427.618421515284,4427.618421515284,4427.618421515284,4427.618421515284,4427.618421515284,4427.618421515284,0.0
126,100732.45746653678,13325.916392950869,4293.437280920028,13758.090125286299,4454.857246220167,4454.857246220167,4454.857246220167,4454.857246220167,4454.857246220167,4454.857246220167,4454.857246220167,0.0
127,101681.172474622,13435.184904172971,4326.164160799662,13982.77454081355,4487.548557900066,4487.548557900066,4487.548557900066,4487.548557900066,4487.548557900066,4487.548557900066,4487.548557900066,0.0
128,103175.24332880096,13607.264924521718,4377.703639947424,14336.615719425272,4539.032022954971,4539.032022954971,4539.032022954971,4539.032022954971,4539.032022954971,4539.032022954971,4539.032022954971,0.0
129,103285.91710146959,13620.011806638871,4381.521443221414,14362.826617022893,4542.845676967257,4542.845676967257,4542.845676967257,4542.845676967257,4542.845676967257,4542.845676967257,4542.845676967257,0.0
130,101957.8534341147,13467.051709556692,4335.7085492083315,14048.300962490597,4497.08257328465,4497.08257328465,4497.08257328465,4497.08257328465,4497.08257328465,4497.08257328465,4497.08257328465,0.0
131,101854.95116936475,13455.199912995255,4332.158831928523,14023.930593080679,4493.536713905554,4493.536713905554,4493.536713905554,4493.536713905554,4493.536713905554,4493.536713905554,4493.536713905554,0.0
132,102076.29639991607,13480.693410623453,4339.794358625632,14076.351840064583,4501.1639421660375,4501.1639421660375,4501.1639421660375,4501.1639421660375,4501.1639421660375,4501.1639421660375,4501.1639421660375,0.0
133,102131.63212885744,13487.066718378976,4341.703220337192,14089.457014757723,4503.070729290137,4503.070729290137,4503.070729290137,4503.070729290137,4503.070729290137,4503.070729290137,4503.070729290137,0.0
134,100218.65601046836,13266.73916934854,4275.713182121729,13636.40639637936,4437.152410311837,4437.152410311837,4437.152410311837,4437.152410311837,4437.152410311837,4437.152410311837,4437.152410311837,0.0
135,96597.79997869949,12849.706082943092,4150.808105883592,12778.878145774055,4312.383083302341,4312.383083302341,4312.383083302341,4312.383083302341,4312.383083302341,4312.383083302341,4312.383083302341,0.0
136,94439.69651924775,12601.145925184552,4076.3621531123295,12267.773957159068,4238.018039818104,4238.018039818104,4238.018039818104,4238.018039818104,4238.018039818104,4238.018039818104,4238.018039818104,0.0
137,93807.21984719095,12528.300251036484,4054.5442331925747,12117.984346807567,4216.223832031504,4216.223832031504,4216.223832031504,4216.223832031504,4216.223832031504,4216.223832031504,4216.223832031504,0.0
138,97641.41272183362,12969.904466823235,4186.808578727739,13026.037215915825,4348.344430143234,4348.344430143234,4348.344430143234,4348.344430143234,4348.344430143234,4348.344430143234,4348.344430143234,0.0
139,99767.96333445063,13214.830516794855,4260.166084263086,13529.6687358275,4421.622209336857,4421.622209336857,4421.622209336857,4421.622209336857,4421.622209336857,4421.622209336857,4421.622209336857,0.0
140,100550.67192730709,13304.979193619087,4287.166405624999,13715.037810012433,4448.593186232489,4448.593186232489,4448.593186232489,4448.593186232489,4448.593186232489,4448.593186232489,4448.593186232489,0.0
