,onDE,onBE,onDKW,onUK,onNL_NE,onNL_SE,onNL_NW,onNL_SW,onNL_CE,onNL_W,onNL_E,onNOS
84,78838.47663612437,12864.993907338427,1996.7728846338853,11528.193009740484,2167.162309981867,2167.162309981867,2167.162309981867,2167.162309981867,2167.162309981867,2167.162309981867,2167.162309981867,0.0
85,80797.62404765756,13189.991531340569,2017.637024581605,12140.45827047364,2196.353459786793,2196.353459786793,2196.353459786793,2196.353459786793,2196.353459786793,2196.353459786793,2196.353459786793,0.0
86,82732.6806455555,13510.992795933696,2038.2446069552586,12745.194762210236,2225.1856582715636,2225.1856582715636,2225.1856582715636,2225.1856582715636,2225.1856582715636,2225.1856582715636,2225.1856582715636,0.0
87,83984.82992067072,13718.708426167963,2051.579498223596,13136.511667662127,2243.8425887571634,2243.8425887571634,2243.8425887571634,2243.8425887571634,2243.8425887571634,2243.8425887571634,2243.8425887571634,0.0
88,84769.63027528922,13848.896817845673,2059.937309551824,13381.774474797165,2255.5360553047876,2255.5360553047876,2255.5360553047876,2255.5360553047876,2255.5360553047876,2255.5360553047876,2255.5360553047876,0.0
89,85596.36501803067,13986.041590867482,2068.7417054184425,13640.142456625352,2267.854341096981,2267.854341096981,2267.854341096981,2267.854341096981,2267.854341096981,2267.854341096981,2267.854341096981,0.0
90,86674.70959788047,14164.925233947977,2080.225645878157,13977.142583035058,2283.9215946310533,2283.9215946310533,2283.9215946310533,2283.9215946310533,2283.9215946310533,2283.9215946310533,2283.9215946310533,0.0
91,88226.46790208678,14422.342189366342,2096.7512540245393,14462.092157082783,2307.042677226709,2307.042677226709,2307.042677226709,2307.042677226709,2307.042677226709,2307.042677226709,2307.042677226709,0.0
92,89730.04457902265,14671.76642596668,2112.7637470227905,14931.984193137381,2329.445857182055,2329.445857182055,2329.445857182055,2329.445857182055,2329.445857182055,2329.445857182055,2329.445857182055,0.0
93,90694.7179411373,14831.793460573574,2123.037134268953,15233.460225058458,2343.819418079279,2343.819418079279,2343.819418079279,2343.819418079279,2343.819418079279,2343.819418079279,2343.819418079279,0.0
94,90772.51957460937,14844.699761484393,2123.865690690673,15257.77449417512,2344.978656595166,2344.978656595166,2344.978656595166,2344.978656595166,2344.978656595166,2344.978656595166,2344.978656595166,0.0
95,91665.27951910892,14992.797275259316,2133.3732286697477,15536.776419693006,2358.280712952084,2358.280712952084,2358.280712952084,2358.280712952084,2358.280712952084,2358.280712952084,2358.280712952084,0.0
96,92360.14453943634,15108.066539470467,2140.7732644932594,15753.932979909256,2368.6341497497297,2368.6341497497297,2368.6341497497297,2368.6341497497297,2368.6341497497297,2368.6341497497297,2368.6341497497297,0.0
97,92252.36446120059,15090.187196070792,2139.6254495699677,15720.249961819662,2367.028234650516,2367.028234650516,2367.028234650516,2367.028234650516,2367.028234650516,2367.028234650516,2367.028234650516,0.0
98,91695.25854860112,14997.770414747187,2133.6924933984455,15546.145351403055,2358.727398247821,2358.727398247821,2358.727398247821,2358.727398247821,2358.727398247821,2358.727398247821,2358.727398247821,0.0
99,91072.12860370048,14894.401086668495,2127.0564075687184,15351.407162770958,2349.4428087052224,2349.4428087052224,2349.4428087052224,2349.4428087052224,2349.4428087052224,2349.4428087052224,2349.4428087052224,0.0
100,90173.47927388699,14745.326598816686,2117.4861499807607,15070.564709065362,2336.053000947901,2336.053000947901,2336.053000947901,2336.053000947901,2336.053000947901,2336.053000947901,2336.053000947901,0.0
101,88873.50797952038,14529.677904158481,2103.6419732465265,14664.302648943964,2316.683525954562,2316.683525954562,2316.683525954562,2316.683525954562,2316.683525954562,2316.683525954562,2316.683525954562,0.0
102,88088.52869798505,14399.459830782247,2095.2822564178696,14418.983924252781,2304.987393409268,2304.987393409268,2304.987393409268,2304.987393409268,2304.987393409268,2304.987393409268,2304.987393409268,0.0
103,87267.85992856043,14263.321325539784,2086.5424607520613,14162.511657219995,2292.7594901655043,2292.7594901655043,2292.7594901655043,2292.7594901655043,2292.7594901655043,2292.7594901655043,2292.7594901655043,0.0
104,86411.14557159835,14121.203316031093,2077.4187939296194,13894.774560944661,2279.9945103651635,2279.9945103651635,2279.9945103651635,2279.9945103651635,2279.9945103651635,2279.9945103651635,2279.9945103651635,0.0
105,85836.01774232285,14025.796928072888,2071.2939115204686,13715.037810012433,2271.4251487527954,2271.4251487527954,2271.4251487527954,2271.4251487527954,2271.4251487527954,2271.4251487527954,2271.4251487527954,0.0
106,83373.65416494383,13617.32214594747,2045.0707197493107,12945.50935653891,2234.736115738576,2234.736115738576,2234.736115738576,2234.736115738576,2234.736115738576,2234.736115738576,2234.736115738576,0.0
107,83763.02252505167,13681.913401894682,2049.217337767271,13067.193268182955,2240.5376751629947,2240.5376751629947,2240.5376751629947,2240.5376751629947,2240.5376751629947,2240.5376751629947,2240.5376751629947,0.0
108,83763.02252505167,13681.913401894682,2049.217337767271,13067.193268182955,2240.5376751629947,2240.5376751629947,2240.5376751629947,2240.5376751629947,2240.5376751629947,2240.5376751629947,2240.5376751629947,0.0
109,82924.33125422255,13542.785193018615,2040.2856096367086,12805.08867789745,2228.041237997148,2228.041237997148,2228.041237997148,2228.041237997148,2228.041237997148,2228.041237997148,2228.041237997148,0.0
110,82546.92000693087,13480.177469924674,2036.2663301098175,12687.141557447834,2222.417838658793,2222.417838658793,2222.417838658793,2222.417838658793,2222.417838658793,2222.417838658793,2222.417838658793,0.0
111,81917.90243090177,13375.831458766144,2029.5675433525844,12490.563388839373,2213.045523853024,2213.045523853024,2213.045523853024,2213.045523853024,2213.045523853024,2213.045523853024,2213.045523853024,0.0
112,81282.8171273704,13270.478888831223,2022.8041377131642,12292.088957224181,2203.582800361593,2203.582800361593,2203.582800361593,2203.582800361593,2203.582800361593,2203.582800361593,2203.582800361593,0.0
113,80785.48976211002,13187.978607785813,2017.5077992714835,12136.6661099344,2196.1726598402915,2196.1726598402915,2196.1726598402915,2196.1726598402915,2196.1726598402915,2196.1726598402915,2196.1726598402915,0.0
114,79820.99591164065,13027.98135187646,2007.236323752875,11835.24617830658,2181.801773653148,2181.801773653148,2181.801773653148,2181.801773653148,2181.801773653148,2181.801773653148,2181.801773653148,0.0
115,80180.38173388538,13087.598886341717,2011.063639679384,11947.560061817914,2187.1565955073656,2187.1565955073656,2187.1565955073656,2187.1565955073656,2187.1565955073656,2187.1565955073656,2187.1565955073656,0.0
116,81594.38093036377,13322.16335887254,2026.122168173777,12389.457686066005,2208.2250777080712,2208.2250777080712,2208.2250777080712,2208.2250777080712,2208.2250777080712,2208.2250777080712,2208.2250777080712,0.0
117,82097.59534202414,13405.640225998772,2031.481201315839,12546.72033059504,2215.722934780133,2215.722934780133,2215.722934780133,2215.722934780133,2215.722934780133,2215.722934780133,2215.722934780133,0.0
118,81678.2497066096,13336.076121560738,2027.0153372505576,12415.668035452289,2209.4747161972095,2209.4747161972095,2209.4747161972095,2209.4747161972095,2209.4747161972095,2209.4747161972095,2209.4747161972095,0.0
119,82355.26998299234,13448.385169838773,2034.2253336554936,12627.247824497736,2219.56226764562,2219.56226764562,2219.56226764562,2219.56226764562,2219.56226764562,2219.56226764562,2219.56226764562,0.0
120,82912.37531086332,13540.801854163366,2040.1582835998902,12801.352252177236,2227.8630953359047,2227.8630953359047,2227.8630953359047,2227.8630953359047,2227.8630953359047,2227.8630953359047,2227.8630953359047,0.0
121,84206.45955882993,13755.473962740745,2053.9397656337433,13205.774515059378,2247.144853778484,2247.144853778484,2247.144853778484,2247.144853778484,2247.144853778484,2247.144853778484,2247.144853778484,0.0
122,84122.58902839865,13741.560909055503,2053.0465778755856,13179.56361746176,2245.8951891521137,2245.8951891521137,2245.8951891521137,2245.8951891521137,2245.8951891521137,2245.8951891521137,2245.8951891521137,0.0
123,84458.06530283892,13797.21215380633,2056.6192666369607,13284.405380481125,2250.893760533488,2250.893760533488,2250.893760533488,2250.893760533488,2250.893760533488,2250.893760533488,2250.893760533488,0.0
124,85123.13022059095,13907.537960228135,2063.7019432322036,13492.24892654347,2260.803178033067,2260.803178033067,2260.803178033067,2260.803178033067,2260.803178033067,2260.803178033067,2260.803178033067,0.0
125,85374.7371340569,13949.27634529174,2066.3814566896717,13570.88015743943,2264.552102212892,2264.552102212892,2264.552102212892,2264.552102212892,2264.552102212892,2264.552102212892,2264.552102212892,0.0
126,85973.77801950776,14048.649604958464,2072.7610036267097,13758.090125286299,2273.4777665725674,2273.4777665725674,2273.4777665725674,2273.4777665725674,2273.4777665725674,2273.4777665725674,2273.4777665725674,0.0
127,86692.73092982797,14167.914743583553,2080.4175658886597,13982.77454081355,2284.1901111283155,2284.1901111283155,2284.1901111283155,2284.1901111283155,2284.1901111283155,2284.1901111283155,2284.1901111283155,0.0
128,87824.96408697443,14355.737815866347,2092.475398242206,14336.615719425272,2301.060300430968,2301.060300430968,2301.060300430968,2301.060300430968,2301.060300430968,2301.060300430968,2301.060300430968,0.0
129,87908.83461740572,14369.65086955159,2093.368586000364,14362.826617022893,2302.309965057338,2302.309965057338,2302.309965057338,2302.309965057338,2302.309965057338,2302.309965057338,2302.309965057338,0.0
130,86902.40462462799,14202.696941301096,2082.6505072619884,14048.300962490597,2287.3142334883933,2287.3142334883933,2287.3142334883933,2287.3142334883933,2287.3142334883933,2287.3142334883933,2287.3142334883933,0.0
131,86824.42347951065,14189.760861692735,2081.820039112714,14023.930593080679,2286.1523202624257,2286.1523202624257,2286.1523202624257,2286.1523202624257,2286.1523202624257,2286.1523202624257,2286.1523202624257,0.0
132,86992.16278618775,14217.586678066174,2083.6063959476523,14076.351840064583,2288.651623377934,2288.651623377934,2288.651623377934,2288.651623377934,2288.651623377934,2288.651623377934,2288.651623377934,0.0
133,87034.09717431066,14224.543059410275,2084.0529804860435,14089.457014757723,2289.2764426225035,2289.2764426225035,2289.2764426225035,2289.2764426225035,2289.2764426225035,2289.2764426225035,2289.2764426225035,0.0
134,85584.41024412842,13984.058446010265,2068.614391835875,13636.40639637936,2267.6762158605593,2267.6762158605593,2267.6762158605593,2267.6762158605593,2267.6762158605593,2267.6762158605593,2267.6762158605593,0.0
135,82840.46189324823,13528.8723333314,2039.392434332802,12778.878145774055,2226.791590795599,2226.791590795599,2226.791590795599,2226.791590795599,2226.791590795599,2226.791590795599,2226.791590795599,0.0
136,81205.01315498441,13257.572199924341,2021.9755563829417,12267.773957159068,2202.423526996063,2202.423526996063,2202.423526996063,2202.423526996063,2202.423526996063,2202.423526996063,2202.423526996063,0.0
137,80725.71121477094,13178.062107507616,2016.8711815416423,12117.984346807567,2195.281963958898,2195.281963958898,2195.281963958898,2195.281963958898,2195.281963958898,2195.281963958898,2195.281963958898,0.0
