,onDE,onBE,onDKW,onUK,onNL_NE,onNL_SE,onNL_NW,onNL_SW,onNL_CE,onNL_W,onNL_E,onNOS
40,12253.188454132804,789.4875798886969,195.93421323878735,1999.4119578249674,361.28486221647574,361.28486221647574,361.28486221647574,361.28486221647574,361.28486221647574,361.28486221647574,361.28486221647574,0.0
41,12729.587084493896,807.8850717785999,204.2348084771554,2024.1254060097876,370.18897570167206,370.18897570167206,370.18897570167206,370.18897570167206,370.18897570167206,370.18897570167206,370.18897570167206,0.0
42,12578.79768328059,802.0619089710108,201.60750918211158,2016.3031206038022,367.3706511826649,367.3706511826649,367.3706511826649,367.3706511826649,367.3706511826649,367.3706511826649,367.3706511826649,0.0
43,12670.246067879614,805.5934491702974,203.20087233931412,2021.0470572365766,369.0798643134634,369.0798643134634,369.0798643134634,369.0798643134634,369.0798643134634,369.0798643134634,369.0798643134634,0.0
44,12498.626330649293,798.9658635253745,200.21063289932195,2012.1441863775242,365.87221106005234,365.87221106005234,365.87221106005234,365.87221106005234,365.87221106005234,365.87221106005234,365.87221106005234,0.0
45,12588.449620262545,802.4346460467088,201.77568099673815,2016.803820289496,367.5510504045816,367.5510504045816,367.5510504045816,367.5510504045816,367.5510504045816,367.5510504045816,367.5510504045816,0.0
46,12707.130087889002,807.0178308031233,203.84352599394316,2022.9604366194244,369.76924391916236,369.76924391916236,369.76924391916236,369.76924391916236,369.76924391916236,369.76924391916236,369.76924391916236,0.0
47,12925.287347712774,815.442595616761,207.64461818166853,2034.2774677635123,373.84670526202564,373.84670526202564,373.84670526202564,373.84670526202564,373.84670526202564,373.84670526202564,373.84670526202564,0.0
48,12946.166217395074,816.2488927200069,208.00840395942367,2035.3605709278936,374.2369411133606,374.2369411133606,374.2369411133606,374.2369411133606,374.2369411133606,374.2369411133606,374.2369411133606,0.0
49,12917.260505716591,815.1326162190151,207.50476142682828,2033.8610707986215,373.6966798263781,373.6966798263781,373.6966798263781,373.6966798263781,373.6966798263781,373.6966798263781,373.6966798263781,0.0
50,13034.36441202256,819.6549175633894,209.5451369970537,2039.9359021190623,375.8854066716208,375.8854066716208,375.8854066716208,375.8854066716208,375.8854066716208,375.8854066716208,375.8854066716208,0.0
51,13246.118359233811,827.8324001970424,213.23466021124744,2050.9207578025685,379.84318710326926,379.84318710326926,379.84318710326926,379.84318710326926,379.84318710326926,379.84318710326926,379.84318710326926,0.0
52,13361.598736156111,832.2920043236552,215.2467480001642,2056.9113676187,382.00156942407915,382.00156942407915,382.00156942407915,382.00156942407915,382.00156942407915,382.00156942407915,382.00156942407915,0.0
53,13422.564847756163,834.6463846099098,216.30899919779174,2060.0740191127143,383.1410545985569,383.1410545985569,383.1410545985569,383.1410545985569,383.1410545985569,383.1410545985569,383.1410545985569,0.0
54,13558.924094360762,839.9122858397684,218.68487276446362,2067.147732093227,385.6896727707018,385.6896727707018,385.6896727707018,385.6896727707018,385.6896727707018,385.6896727707018,385.6896727707018,0.0
55,13674.404471283066,844.3718899663812,220.6969605533804,2073.138341909359,387.8480550915118,387.8480550915118,387.8480550915118,387.8480550915118,387.8480550915118,387.8480550915118,387.8480550915118,0.0
56,13754.624357579643,847.4698096779296,222.09468246897677,2077.2997938469516,389.3474023310554,389.3474023310554,389.3474023310554,389.3474023310554,389.3474023310554,389.3474023310554,389.3474023310554,0.0
57,13764.227760896321,847.8406724877158,222.26200865079664,2077.797975821331,389.52689443604106,389.52689443604106,389.52689443604106,389.52689443604106,389.52689443604106,389.52689443604106,389.52689443604106,0.0
58,13382.47760583841,833.098301426901,215.6105337779193,2057.9944707830814,382.39180527541413,382.39180527541413,382.39180527541413,382.39180527541413,382.39180527541413,382.39180527541413,382.39180527541413,0.0
59,13485.105955074601,837.0615878480141,217.39869254392127,2063.3183743997224,384.30997718053646,384.30997718053646,384.30997718053646,384.30997718053646,384.30997718053646,384.30997718053646,384.30997718053646,0.0
60,13631.117138661153,842.7002261535707,219.94273792521972,2070.8927870659295,387.03899457459795,387.03899457459795,387.03899457459795,387.03899457459795,387.03899457459795,387.03899457459795,387.03899457459795,0.0
61,13653.572569663944,843.5674066688567,220.3339931299544,2072.0576752397988,387.45869709527125,387.45869709527125,387.45869709527125,387.45869709527125,387.45869709527125,387.45869709527125,387.45869709527125,0.0
62,13560.500655681257,839.9731692518086,218.7123421914432,2067.2295171027154,385.71913944004007,385.71913944004007,385.71913944004007,385.71913944004007,385.71913944004007,385.71913944004007,385.71913944004007,0.0
63,13501.159639066973,837.6815466435062,217.67840605360192,2064.151168329504,384.6100280518314,384.6100280518314,384.6100280518314,384.6100280518314,384.6100280518314,384.6100280518314,384.6100280518314,0.0
64,13502.784734052742,837.7443043214582,217.70672111338814,2064.235471050307,384.6404018381005,384.6404018381005,384.6404018381005,384.6404018381005,384.6404018381005,384.6404018381005,384.6404018381005,0.0
65,13538.045224678466,839.1059887365226,218.32108698670854,2066.0646289288457,385.29943691936677,385.29943691936677,385.29943691936677,385.29943691936677,385.29943691936677,385.29943691936677,385.29943691936677,0.0
66,13599.009770676414,841.4603085625866,219.3833109058585,2069.227199206366,386.4388928320082,386.4388928320082,386.4388928320082,386.4388928320082,386.4388928320082,386.4388928320082,386.4388928320082,0.0
67,13701.685087975775,845.4254087894209,221.1722880261895,2074.5535393178284,388.357942592225,388.357942592225,388.357942592225,388.357942592225,388.357942592225,388.357942592225,388.357942592225,0.0
68,13807.562061581404,849.5141501062475,223.01704963328638,2080.045967159581,390.3368328080493,390.3368328080493,390.3368328080493,390.3368328080493,390.3368328080493,390.3368328080493,390.3368328080493,0.0
69,13903.78866380718,853.2302148075665,224.69366670423432,2085.0377765321346,392.13535306379333,392.13535306379333,392.13535306379333,392.13535306379333,392.13535306379333,392.13535306379333,392.13535306379333,0.0
70,13905.412193190841,853.292912025328,224.72195448554297,2085.1219980364435,392.165697588226,392.165697588226,392.165697588226,392.165697588226,392.165697588226,392.165697588226,392.165697588226,0.0
71,14073.831839717013,859.7969170404494,227.65643671724698,2093.858862381699,395.3135396478662,395.3135396478662,395.3135396478662,395.3135396478662,395.3135396478662,395.3135396478662,395.3135396478662,0.0
72,14174.882062030609,863.6992595893316,229.41709877779175,2099.100899772358,397.20221562181393,397.20221562181393,397.20221562181393,397.20221562181393,397.20221562181393,397.20221562181393,397.20221562181393,0.0
73,14113.917516032661,861.3449397632678,228.3548748586418,2095.9383294948375,396.0627597091726,396.0627597091726,396.0627597091726,396.0627597091726,396.0627597091726,396.0627597091726,396.0627597091726,0.0
74,14067.428527104494,859.5496348604648,227.54486774371532,2093.5266869211173,395.1938587366516,395.1938587366516,395.1938587366516,395.1938587366516,395.1938587366516,395.1938587366516,395.1938587366516,0.0
75,14301.590937255358,868.5924842036827,231.62482780831468,2105.673994283671,399.57046383387876,399.57046383387876,399.57046383387876,399.57046383387876,399.57046383387876,399.57046383387876,399.57046383387876,0.0
76,14664.132720077809,882.5930691847343,237.9416230390746,2124.4810541566694,406.3465395226978,406.3465395226978,406.3465395226978,406.3465395226978,406.3465395226978,406.3465395226978,406.3465395226978,0.0
77,14813.297026305347,888.3534743143715,240.5406072743322,2132.219036841852,409.1344902554357,409.1344902554357,409.1344902554357,409.1344902554357,409.1344902554357,409.1344902554357,409.1344902554357,0.0
78,15108.472516119435,899.7525177495653,245.68363689088818,2147.5314321932415,414.65145838223526,414.65145838223526,414.65145838223526,414.65145838223526,414.65145838223526,414.65145838223526,414.65145838223526,0.0
79,15556.01240286522,917.0355469441978,253.48140795098993,2170.747816743611,423.0161884355436,423.0161884355436,423.0161884355436,423.0161884355436,423.0161884355436,423.0161884355436,423.0161884355436,0.0
80,16077.321895231882,937.1673998646728,262.5645135988274,2197.7910412761703,432.7597069620864,432.7597069620864,432.7597069620864,432.7597069620864,432.7597069620864,432.7597069620864,432.7597069620864,0.0
81,16223.286110755267,942.8042243645083,265.10774062579674,2205.363017447556,435.4878465010534,435.4878465010534,435.4878465010534,435.4878465010534,435.4878465010534,435.4878465010534,435.4878465010534,0.0
82,16576.17595659576,956.4320722698618,271.2563640419301,2223.6693776348598,442.08352296795584,442.08352296795584,442.08352296795584,442.08352296795584,442.08352296795584,442.08352296795584,442.08352296795584,0.0
83,17083.105393621103,976.0085983387087,280.0889168726799,2249.9666286697557,451.55827152640376,451.55827152640376,451.55827152640376,451.55827152640376,451.55827152640376,451.55827152640376,451.55827152640376,0.0
84,17573.932612988796,994.9632913461517,288.6409105609423,2275.428568063555,460.73206209662584,460.73206209662584,460.73206209662584,460.73206209662584,460.73206209662584,460.73206209662584,460.73206209662584,0.0
85,18098.49151252595,1015.2206293924355,297.7806326891135,2302.6403574294727,470.5363135647887,470.5363135647887,470.5363135647887,470.5363135647887,470.5363135647887,470.5363135647887,470.5363135647887,0.0
86,18616.600131387408,1035.2288714530137,306.80796748942385,2329.5175348399885,480.2200062666423,480.2200062666423,480.2200062666423,480.2200062666423,480.2200062666423,480.2200062666423,480.2200062666423,0.0
87,18951.861297517145,1048.1759376110253,312.64943524737464,2346.9093973045165,486.48619445474816,486.48619445474816,486.48619445474816,486.48619445474816,486.48619445474816,486.48619445474816,486.48619445474816,0.0
88,19161.99046286305,1056.2906746587646,316.31064885747764,2357.8099665105183,490.4136069524947,490.4136069524947,490.4136069524947,490.4136069524947,490.4136069524947,490.4136069524947,490.4136069524947,0.0
89,19383.347500270556,1064.839008010166,320.1674927977958,2369.292987925104,494.55087363676154,494.55087363676154,494.55087363676154,494.55087363676154,494.55087363676154,494.55087363676154,494.55087363676154,0.0
90,19672.072709408956,1075.988955459654,325.1981350864911,2384.270771321091,499.9472829972518,499.9472829972518,499.9472829972518,499.9472829972518,499.9472829972518,499.9472829972518,499.9472829972518,0.0
91,20087.553761835272,1092.0339413292143,332.4373247600383,2405.8240857232126,507.71281842490123,507.71281842490123,507.71281842490123,507.71281842490123,507.71281842490123,507.71281842490123,507.71281842490123,0.0
92,20490.1342529102,1107.5807352273628,339.4517397778639,2426.708176214528,515.2372363199322,515.2372363199322,515.2372363199322,515.2372363199322,515.2372363199322,515.2372363199322,515.2372363199322,0.0
93,20748.424157112797,1117.55533656954,343.9520884613134,2440.107110966576,520.0647955791964,520.0647955791964,520.0647955791964,520.0647955791964,520.0647955791964,520.0647955791964,520.0647955791964,0.0
94,20769.255432491078,1118.3597956829883,344.3150449733483,2441.187745149539,520.4541418707022,520.4541418707022,520.4541418707022,520.4541418707022,520.4541418707022,520.4541418707022,520.4541418707022,0.0
95,21008.290622635883,1127.5908213237574,348.4799065717422,2453.5878307281114,524.9218215077985,524.9218215077985,524.9218215077985,524.9218215077985,524.9218215077985,524.9218215077985,524.9218215077985,0.0
96,21194.33973167386,1134.7756383163157,351.7215581008676,2463.239233404389,528.3991664771536,528.3991664771536,528.3991664771536,528.3991664771536,528.3991664771536,528.3991664771536,528.3991664771536,0.0
97,21165.481770859606,1133.6612058511405,351.21874756184013,2461.7422103781846,527.8597976761839,527.8597976761839,527.8597976761839,527.8597976761839,527.8597976761839,527.8597976761839,527.8597976761839,0.0
98,21016.317464632073,1127.9008007215036,348.61976332658264,2454.0042276930026,525.0718469434461,525.0718469434461,525.0718469434461,525.0718469434461,525.0718469434461,525.0718469434461,525.0718469434461,0.0
99,20849.475318787656,1121.4577153945365,345.7127668889447,2445.3491970871314,521.9534891102458,521.9534891102458,521.9534891102458,521.9534891102458,521.9534891102458,521.9534891102458,521.9534891102458,0.0
100,20608.863254201937,1112.1657942496893,341.5204304078756,2432.867310255772,517.4563369514439,517.4563369514439,517.4563369514439,517.4563369514439,517.4563369514439,517.4563369514439,517.4563369514439,0.0
101,20260.79781125031,1098.724254421994,335.4558656205779,2414.8112186948206,510.95083083366336,510.95083083366336,510.95083083366336,510.95083083366336,510.95083083366336,510.95083083366336,510.95083083366336,0.0
102,20050.62073847997,1090.6076672924191,331.79381728905923,2403.9081642641013,507.0225229237203,507.0225229237203,507.0225229237203,507.0225229237203,507.0225229237203,507.0225229237203,507.0225229237203,0.0
103,19830.887856696972,1082.1220553428557,327.96527204144087,2392.5093968404217,502.9156124686209,502.9156124686209,502.9156124686209,502.9156124686209,502.9156124686209,502.9156124686209,502.9156124686209,0.0
104,19601.50382073307,1073.2637365476894,323.9685686184347,2380.6099703392956,498.62831742252285,498.62831742252285,498.62831742252285,498.62831742252285,498.62831742252285,498.62831742252285,498.62831742252285,0.0
105,19447.514172255393,1067.3169870642794,321.2855093872549,2372.6216702978636,495.7501787835612,495.7501787835612,495.7501787835612,495.7501787835612,495.7501787835612,495.7501787835612,495.7501787835612,0.0
106,18788.21986861773,1041.8564570979365,309.79820692941604,2338.42040569904,483.42765952005345,483.42765952005345,483.42765952005345,483.42765952005345,483.42765952005345,483.42765952005345,483.42765952005345,0.0
107,18892.47268659885,1045.8824770129254,311.61466984381326,2343.8285795498864,485.3761935067104,485.3761935067104,485.3761935067104,485.3761935067104,485.3761935067104,485.3761935067104,485.3761935067104,0.0
108,18892.47268659885,1045.8824770129254,311.61466984381326,2343.8285795498864,485.3761935067104,485.3761935067104,485.3761935067104,485.3761935067104,485.3761935067104,485.3761935067104,485.3761935067104,0.0
109,18667.914306005507,1037.2105146635702,307.7020468724249,2332.1794866483087,481.17909221920354,481.17909221920354,481.17909221920354,481.17909221920354,481.17909221920354,481.17909221920354,481.17909221920354,0.0
110,18566.86298777043,1033.3081297925544,305.94136571694565,2326.9373924061038,479.2903957619702,479.2903957619702,479.2903957619702,479.2903957619702,479.2903957619702,479.2903957619702,479.2903957619702,0.0
111,18398.444437165737,1026.8041670995665,303.006902580176,2318.2005849123943,476.14257418561556,476.14257418561556,476.14257418561556,476.14257418561556,476.14257418561556,476.14257418561556,476.14257418561556,0.0
112,18228.401261255905,1020.2374648666837,300.04413256716333,2309.37949906283,472.96438760154257,472.96438760154257,472.96438760154257,472.96438760154257,472.96438760154257,472.96438760154257,472.96438760154257,0.0
113,18095.242575036093,1015.0951624046841,297.724024392323,2302.471816961062,470.4755894017195,470.4755894017195,470.4755894017195,470.4755894017195,470.4755894017195,470.4755894017195,470.4755894017195,0.0
114,17837.000734818143,1005.1224171903615,293.22451315813703,2289.075375555381,465.64892848083554,465.64892848083554,465.64892848083554,465.64892848083554,465.64892848083554,465.64892848083554,465.64892848083554,0.0
115,17933.225771441816,1008.8384214314898,294.90110295060737,2294.0671037114403,467.4474194747431,467.4474194747431,467.4474194747431,467.4474194747431,467.4474194747431,467.4474194747431,467.4474194747431,0.0
116,18311.822021057695,1023.458995438129,301.4976253302868,2313.7069981224668,474.52356066577534,474.52356066577534,474.52356066577534,474.52356066577534,474.52356066577534,474.52356066577534,474.52356066577534,0.0
117,18446.556955477572,1028.6621692201306,303.84519747641116,2320.696448990424,477.0418196825693,477.0418196825693,477.0418196825693,477.0418196825693,477.0418196825693,477.0418196825693,477.0418196825693,0.0
118,18334.2777651809,1024.3261880454531,301.888885990717,2314.8719025396354,474.9432690388159,474.9432690388159,474.9432690388159,474.9432690388159,474.9432690388159,474.9432690388159,474.9432690388159,0.0
119,18515.54896971255,1031.326492628017,305.04728906179247,2324.2754487194325,478.3313127355927,478.3313127355927,478.3313127355927,478.3313127355927,478.3313127355927,478.3313127355927,478.3313127355927,0.0
120,18664.71311937987,1037.086891711635,307.6462705692022,2332.013423282966,481.119260542147,481.119260542147,481.119260542147,481.119260542147,481.119260542147,481.119260542147,481.119260542147,0.0
121,19011.202314131428,1050.467560219328,313.68337138521593,2349.987746077728,487.5953058429567,487.5953058429567,487.5953058429567,487.5953058429567,487.5953058429567,487.5953058429567,487.5953058429567,0.0
122,18988.746100327586,1049.6003494739466,313.2921025412424,2348.8228172956115,487.1755886913653,487.1755886913653,487.1755886913653,487.1755886913653,487.1755886913653,487.1755886913653,487.1755886913653,0.0
123,19078.569389940847,1053.0691319952814,314.8571506386588,2353.482451207583,488.8544280358946,488.8544280358946,488.8544280358946,488.8544280358946,488.8544280358946,488.8544280358946,488.8544280358946,0.0
124,19256.639564407073,1059.9458196719293,317.95978013435956,2362.7199421436876,492.1826429817988,492.1826429817988,492.1826429817988,492.1826429817988,492.1826429817988,492.1826429817988,492.1826429817988,0.0
125,19324.006953336906,1062.5474035399204,319.13356484349777,2366.2146635168415,493.44177102710375,493.44177102710375,493.44177102710375,493.44177102710375,493.44177102710375,493.44177102710375,493.44177102710375,0.0
126,19484.39928818626,1068.7414110192387,321.9281821368182,2374.5351065322575,496.4395788725457,496.4395788725457,496.4395788725457,496.4395788725457,496.4395788725457,496.4395788725457,496.4395788725457,0.0
127,19676.89789509888,1076.1752937674075,325.28220735456546,2384.5210805556912,500.0374679772918,500.0374679772918,500.0374679772918,500.0374679772918,500.0374679772918,500.0374679772918,500.0374679772918,0.0
128,19980.051693243873,1087.8824423344354,330.5642480931551,2400.2473551606568,505.7035544228078,505.7035544228078,505.7035544228078,505.7035544228078,505.7035544228078,505.7035544228078,505.7035544228078,0.0
129,20002.507907047715,1088.7496530798169,330.95551693712855,2401.412283942773,506.1232715743992,506.1232715743992,506.1232715743992,506.1232715743992,506.1232715743992,506.1232715743992,506.1232715743992,0.0
130,19733.037725087535,1078.343293423775,326.26036718918425,2387.4333659635595,501.0867476884441,501.0867476884441,501.0867476884441,501.0867476884441,501.0867476884441,501.0867476884441,501.0867476884441,0.0
131,19712.158385724604,1077.5369781824722,325.8965732278859,2386.35023843423,500.69650305855805,500.69650305855805,500.69650305855805,500.69650305855805,500.69650305855805,500.69650305855805,500.69650305855805,0.0
132,19757.070343651652,1079.2713815351776,326.6791027322895,2388.6800716335147,501.53592858319,501.53592858319,501.53592858319,501.53592858319,501.53592858319,501.53592858319,501.53592858319,0.0
133,19768.298215713254,1079.7049778388396,326.87473306250456,2389.2625238420987,501.74578276971033,501.74578276971033,501.74578276971033,501.74578276971033,501.74578276971033,501.74578276971033,501.74578276971033,0.0
134,19380.14662676535,1064.715397150269,320.11172195026876,2369.1269408030603,494.4910478120724,494.4910478120724,494.4910478120724,494.4910478120724,494.4910478120724,494.4910478120724,494.4910478120724,0.0
135,18645.458405322086,1036.343316010227,307.31078348414684,2331.014574109491,480.7593809199793,480.7593809199793,480.7593809199793,480.7593809199793,480.7593809199793,480.7593809199793,480.7593809199793,0.0
136,18207.569359636782,1019.432981569159,299.6811651437373,2308.2988323932695,472.57502960530206,472.57502960530206,472.57502960530206,472.57502960530206,472.57502960530206,472.57502960530206,472.57502960530206,0.0
137,18079.23695502837,1014.4770597370465,297.44514833190584,2301.6415163776473,470.1764368688046,470.1764368688046,470.1764368688046,470.1764368688046,470.1764368688046,470.1764368688046,470.1764368688046,0.0
138,18857.212195973127,1044.520792597861,311.00030397049284,2341.9994216713476,484.71715842544415,484.71715842544415,484.71715842544415,484.71715842544415,484.71715842544415,484.71715842544415,484.71715842544415,0.0
139,19288.69902496738,1061.1838871810778,318.51837243230506,2364.383044778533,492.78184931219215,492.78184931219215,492.78184931219215,492.78184931219215,492.78184931219215,492.78184931219215,492.78184931219215,0.0
140,19447.514172255393,1067.3169870642794,321.2855093872549,2372.6216702978636,495.7501787835612,495.7501787835612,495.7501787835612,495.7501787835612,495.7501787835612,495.7501787835612,495.7501787835612,0.0
141,19591.852823112375,1072.8910357481057,323.80041317089467,2380.109319383498,498.4479357577082,498.4479357577082,498.4479357577082,498.4479357577082,498.4479357577082,498.4479357577082,498.4479357577082,0.0
142,19251.813909036515,1059.7594632261182,317.87569968274164,2362.4696085441396,492.0924492232076,492.0924492232076,492.0924492232076,492.0924492232076,492.0924492232076,492.0924492232076,492.0924492232076,0.0
143,19126.68237793331,1054.9271522539027,315.6954537184372,2355.978339650561,489.7536823113993,489.7536823113993,489.7536823113993,489.7536823113993,489.7536823113993,489.7536823113993,489.7536823113993,0.0
144,18711.249232931426,1038.884016466178,308.4570987663056,2334.427510473157,481.9890422959462,481.9890422959462,481.9890422959462,481.9890422959462,481.9890422959462,481.9890422959462,481.9890422959462,0.0
