Date;Hour;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
07.03.;3;75424.37723;64456.74824;68514.91002;67715.91806;69814.3151;89470.06074;71373.64589;61137.91076;61552.82327;61847.92474;65829.45697;69141.31466;64701.83645;71201.48515;71861.84884;65386.18548;61812.73397;70792.41703;66732.72114;72998.62934;62876.24479;68239.84135;73996.78145;83725.04546;77032.91492;62033.32889;67601.34381;70196.62091;85681.15073;78688.13883;72230.7254;65634.39193;69325.03321;69886.72065;72960.37165
07.03.;4;77807.4011;66402.20074;70932.93861;70169.89003;72271.91683;92964.70365;73715.41987;63528.5746;63781.98974;64212.60095;68148.27272;71492.20596;66885.50014;73634.0887;74366.72328;67793.77133;63915.15141;73435.6301;68861.18633;75162.96885;64685.95709;70615.5736;76273.30777;86097.61449;79623.43688;64384.28692;69968.24404;72781.0385;88853.49437;81351.77743;74673.19475;67975.68018;71589.09698;72154.13365;75405.89528
07.03.;5;84276.06167;71949.62577;77115.07782;76217.59015;78540.70172;101556.9857;80007.53693;69020.88028;69572.37948;69960.70131;74171.85325;77615.27913;72630.0448;80077.83548;80863.42023;73732.5691;69583.80728;79976.2075;74412.47332;81304.03975;69955.82249;76759.00421;82717.63065;93271.70341;86601.23778;70263.79442;76019.50299;79174.63667;97067.4539;88441.11294;80955.79357;73723.83932;77527.45159;78109.07003;81931.15341
07.03.;6;92875.18264;79886.01974;85549.86033;84615.07036;87195.78651;110819.9823;88470.31995;76798.21302;77348.61154;77916.79921;82482.14964;86026.49522;80567.14578;88588.64416;89442.19116;81946.09787;77273.35009;88631.04046;82347.85247;89518.57713;77585.23059;85230.20357;91286.1463;102080.3504;95519.4191;78110.90963;84383.97342;87721.14944;106602.451;97346.14684;89541.54746;81887.0372;85857.55869;86443.38301;90583.9778
07.03.;7;98528.86614;85623.03829;91440.43214;90612.10286;93272.34841;116026.8984;94329.66249;82589.40336;82872.82969;83763.46277;88422.34528;92057.1691;86345.38849;94429.94994;95359.01519;87775.11541;82896.82272;94450.01583;88152.96607;95049.83905;83631.04198;91311.49083;97205.11722;107257.2776;101351.8154;83700.88137;90207.72241;93784.39647;112391.1862;103099.3198;95260.42302;87916.46092;91733.04106;92420.58454;96626.4248
07.03.;8;103596.7506;92842.0469;97949.18734;97246.83057;99588.4992;121040.7719;101161.7114;87641.19961;89484.67707;89233.95318;94334.49473;98608.46555;92708.03907;100045.208;101149.8961;93071.26508;90207.47625;100114.3065;94281.35262;100372.3328;90755.22534;97604.65735;103016.8837;112503.454;107620.956;89680.28083;96006.23861;100723.3732;117000.5166;106671.8898;99820.15019;93173.91551;96583.47381;97186.86561;101807.9176
07.03.;9;106454.6604;97402.3435;101279.7553;100875.5573;102727.2088;123075.4318;104935.6696;90989.62558;93766.7551;93224.45439;97648.76102;102087.3544;97001.56145;103464.024;104404.1662;96036.27348;94714.84787;103023.5354;97929.3636;103599.9827;95108.4349;100357.1391;105870.3723;114802.6791;110250.6766;93595.7881;99095.36971;104231.7925;118215.6342;107935.6032;102447.3208;96598.59702;99373.33803;100029.4892;104978.5744
07.03.;10;106547.9631;98374.52956;102011.573;101690.7949;103413.7255;121807.3598;105529.1633;90956.23015;95073.2603;94132.64274;97879.3788;103002.4622;98293.69168;103758.4654;105010.2905;95910.30179;95783.69872;102949.7495;99119.12384;104112.4832;96395.01526;100376.4123;106094.8222;114268.6052;110168.0929;94539.39463;99578.06313;104505.4307;116390.8821;106681.715;101704.9677;97068.94116;98810.26485;99658.18923;104959.376
07.03.;11;104385.216;97895.78364;101331.4615;101040.6041;102791.0087;117746.6245;105123.1698;89748.87147;94689.3379;93292.06675;95717.12117;102205.0629;98381.30063;102357.1618;104399.7067;94002.32204;96046.57086;102009.6537;98584.67596;102820.8188;96241.87071;99261.76145;105321.8912;112656.6192;109183.4473;94397.73474;99050.9955;103637.6597;113908.8841;105028.6351;100389.8037;96514.41921;97456.88886;98716.67639;104145.4531
07.03.;12;104229.6107;98635.1493;101818.308;101718.0093;103308.2035;117205.0756;105673.5247;90122.96991;95403.11209;93910.58359;95659.88567;102622.9173;99093.24814;102489.8706;104947.0058;93975.98806;96722.36686;102145.164;99310.06212;103327.1518;97167.7686;99340.82304;105705.652;112496.3709;109550.1619;95062.75577;99507.93634;103840.316;113182.8025;104934.2376;100341.7188;96849.9187;97149.84477;98547.15162;104345.6707
07.03.;13;104604.0504;99237.68469;102725.4755;102587.2621;104248.1413;117556.8509;106637.58;90664.5137;96238.4795;94363.7143;95452.74862;103313.8787;99907.60386;102825.6509;105563.2494;94529.34092;97509.2636;102664.373;99842.60627;103910.7682;98063.0562;99703.40705;106662.8451;112928.2328;110511.0963;95728.0236;100220.8834;104231.527;113421.9964;105536.6668;101072.9053;97519.44803;97527.57754;98811.24158;104854.4594
07.03.;14;103526.0774;98106.01343;101567.8349;101677.8709;103362.4019;116438.864;105898.0835;89439.58486;94864.50271;93221.43523;93996.46319;102497.2895;98693.51582;101378.2521;104400.7443;93092.58328;96385.49494;101598.4947;98441.04275;102859.4535;97025.83103;98169.00507;105498.1433;111747.2515;109492.8836;94514.99133;99030.99683;102910.7684;112206.6752;104336.6171;100111.3207;96151.73822;96069.70767;97308.20576;103801.0734
07.03.;15;102333.4629;97142.09947;100543.4063;100802.6779;102427.9061;115636.1177;105192.6399;88419.7413;93747.46991;91983.79292;92736.93769;101707.1473;97750.22157;100547.8565;103384.2565;92156.63445;95046.31072;100585.1497;97306.54034;101771.9265;96044.63248;96917.57818;104599.525;111002.4035;108861.3175;93344.62074;98137.78469;102023.3191;111364.0053;103471.1533;99497.16185;94960.66146;94788.49234;95973.26133;102812.3443
07.03.;16;101773.3121;96588.1476;100115.5466;100373.0827;101971.8701;115882.228;104877.1175;88350.14272;93167.29264;91670.39012;92558.25119;101578.0127;97634.42292;100349.5998;102777.9071;92225.74394;94376.60937;100436.6885;96251.39458;101164.276;95638.06235;96649.95504;104270.2398;110745.7241;108434.3277;92927.34966;97768.33014;101490.9559;111387.3039;103200.8724;99455.85164;94333.07558;94143.90649;95249.13356;102721.5397
07.03.;17;103541.2469;98109.84503;101679.9935;102091.4361;103739.8021;118154.6897;106299.1514;90613.1228;94850.6154;93519.15612;94661.35934;103167.7668;99365.91197;102223.099;104072.9071;94330.02673;95912.54019;102197.5673;97724.51125;103036.2662;97000.39475;98767.50938;105798.6603;112660.1828;110211.7743;94702.26504;99701.70649;103159.1884;113288.7307;105361.1129;101666.0978;96005.042;96261.86529;97024.15876;104561.4169
07.03.;18;110357.074;104354.2407;108260.8366;107956.2074;110204.0167;125092.0852;112465.7938;97376.19104;101026.7002;99942.29097;101476.7239;109641.1199;104477.5152;108918.563;110448.1969;101345.9771;101603.3695;108621.0643;103772.6845;108774.7817;102984.1042;105811.9508;112297.329;118886.7336;116823.0631;101055.4299;105781.2127;109277.8654;120007.5635;112272.4212;108560.8194;102552.2953;103108.6093;103628.6795;111413.4267
07.03.;19;114328.4589;106432.9588;111250.0967;110386.146;113384.227;129457.9583;115150.1611;100534.0393;103248.0574;102719.7625;105502.5708;112952.089;105736.8547;113500.0239;114217.4236;104789.8256;103424.9137;112207.362;105857.4154;110666.7159;105454.5428;109509.8547;115694.9806;120954.2771;120537.8321;104081.7458;108193.6375;112005.0979;123830.9657;116881.0803;111117.2008;105194.2728;106783.1809;107532.564;115724.6189
07.03.;20;108527.0177;100367.6724;105545.799;104534.6249;107402.5029;123966.3776;109182.8336;94946.99768;97462.86028;96906.79327;100143.2978;107139.6194;99763.26824;107867.2083;108517.5899;99381.97048;97519.44568;106660.4323;100002.4229;104583.4993;99592.18678;104085.318;110276.2766;114808.4627;115122.0185;98597.9975;102518.6242;106391.2422;118450.829;111552.3191;105581.7166;99575.99433;101302.671;102136.5112;110497.4231
07.03.;21;100058.2875;91740.4139;97363.33911;96120.92017;99134.70414;115119.4281;100746.8915;86897.79037;88933.44214;88492.49043;92048.21623;98774.11793;91173.66167;99424.17204;100212.3821;91059.88596;88971.88888;98371.22206;91552.60642;95875.51319;91161.3177;95842.0647;101987.1223;105708.9242;106672.5232;90359.34899;94076.82708;97879.19545;109976.18;103195.9432;97167.7193;91161.16613;92837.04672;94019.05986;102210.7764
07.03.;22;91353.73095;83030.19383;88766.89521;87315.4707;90649.30066;105806.6805;92013.12121;78551.44555;80353.73889;80071.13851;83430.09205;90133.10419;82480.36106;90567.10296;91600.39302;82419.5536;80451.7553;89621.22967;82844.70545;86788.4982;82565.38773;87219.21945;93296.88871;96199.90872;97959.82509;82016.82023;85338.03518;88948.01427;100908.5367;94517.78601;88385.82868;82708.35289;84131.36564;85634.78584;93414.07453
07.03.;23;84249.38099;75341.03539;81769.56765;79953.41487;82962.64206;98101.30861;84478.34058;71586.8281;73317.43982;73077.60519;76370.01178;82957.29398;74915.56175;82912.60825;84267.38036;75541.27509;73273.1175;82250.62497;75185.6045;78897.52199;75173.37288;79620.76304;85527.76879;87794.65028;90572.41113;74833.49969;77696.04223;81080.52052;93115.60855;86997.95391;80508.73855;75257.07995;76690.06767;78263.7883;85522.4401
07.03.;24;79236.47097;69865.62275;76840.36302;74978.292;77948.13209;93502.87284;79529.31706;66667.56085;68369.27922;68273.90334;71359.22342;78306.75662;69638.5016;77824.92357;79598.75036;70526.01264;68384.8513;77400.05304;69876.67065;73547.98385;70274.51274;74628.58862;80746.95483;82506.95328;86286.39061;70005.89696;72609.54106;75791.38324;88784.3021;82386.73204;75272.27336;70258.33712;71758.2715;73386.53538;80703.19159
08.03.;1;74667.85227;65328.97035;74409.70978;70949.22589;74825.19804;88797.84686;77093.86266;64224.72362;64133.85524;63969.37487;67384.34705;76438.36135;64154.51664;73477.363;76502.77764;66392.61461;65813.91052;73176.89826;64553.82209;67555.3049;67187.13225;69914.37327;77481.58022;76618.84464;82929.01054;66744.15416;68473.15509;70805.53263;85307.15279;77734.31937;70819.74425;66452.55074;67242.09222;68451.40153;77448.2175
08.03.;2;72340.63424;62931.75848;72305.76195;68688.13818;72702.85473;86431.62433;75012.38836;61934.02598;61959.50456;61857.98743;65281.01527;74511.18592;61703.28188;71193.47901;74283.48289;64274.67762;63558.11423;70976.13484;62143.69003;65278.93717;65169.11117;67665.57315;75338.77452;74074.87501;80674.64399;64533.43296;66406.05831;68518.31547;83425.3524;75891.39928;68537.14987;64386.35281;65378.73618;66396.98277;75433.93834
08.03.;3;72615.45006;63154.54786;72778.07047;69091.03231;72884.57167;87009.45107;76008.07771;62449.60411;62055.66067;62202.50408;65701.46059;75477.8219;61582.20287;71477.83614;74638.23935;64698.29826;63886.93317;71237.9699;62121.96304;65407.03517;65616.93042;67672.7566;75647.95351;73998.96681;80837.60392;64720.6826;66636.10587;68560.52762;83742.25995;76349.77814;68636.8155;64762.29968;66097.44439;66565.80139;75782.4907
08.03.;4;74944.62576;65428.05901;75314.00344;71253.38814;74991.64378;89534.43032;78584.45087;64880.11504;64259.89208;64316.5882;68028.33859;78264.44895;63544.50033;73643.8159;77045.58654;67134.22792;66243.54432;73496.16788;64248.26505;67566.11008;68097.54298;69740.12216;78136.23474;76087.46126;83273.57375;66897.75963;68944.56679;70663.32928;86431.68775;78686.19731;70855.13875;67178.35792;68549.12591;68778.84322;78135.27631
08.03.;5;80885.32539;71030.18549;81764.37788;77175.82439;81035.90145;97145.24049;85230.10821;70938.49641;69777.12969;69661.09672;73829.24384;84850.25527;68813.72536;79653.53911;83427.42416;72913.98423;72225.82079;79500.45958;69731.48596;73158.81852;73953.36221;75326.61229;84765.97046;82279.266;90172.26932;72566.2423;74837.39179;76301.72252;94009.95772;85220.00279;76837.98347;72988.98099;74325.53898;74295.53713;84617.28207
08.03.;6;89361.5608;79007.37429;90361.61957;85462.22858;89511.08706;105786.9702;93988.52337;79146.19699;77601.0777;77322.35719;82033.40302;93586.07881;76446.5951;87930.16873;91926.43667;81068.34269;80246.24265;87816.68366;77583.12652;81302.02872;82367.07124;83290.97862;93592.17555;90608.54946;98839.1006;80499.73642;83147.30603;84364.05212;103065.1267;93753.92964;85094.67533;81219.02714;82579.33912;82387.07879;93406.93465
08.03.;7;95160.92824;84746.28887;96270.21241;91251.88628;95347.82239;110826.8404;99912.48925;85012.87022;83238.599;82989.33337;87972.94354;99452.42133;82038.49382;93526.09383;97569.46733;86927.72211;85877.68299;93494.83385;83534.25159;87473.84904;88403.63441;89090.4632;99616.11362;96413.36857;104153.2573;86105.23542;89043.36946;89999.52408;108631.1396;99576.73828;90978.29565;87277.62227;88593.81865;88408.41657;99226.54975
08.03.;8;100010.0478;91470.82829;101664.7112;97751.96352;101222.9824;116090.5081;105836.8225;91415.3063;88950.07939;88348.90602;93258.48965;104531.6308;88590.19043;98825.56185;102377.2579;92074.10543;92646.67526;98857.71725;91235.87696;93422.55424;93194.17798;94254.65269;104762.2163;102983.0122;108975.6098;91879.61256;95117.26979;96094.38436;113178.616;103322.3899;97443.87223;93069.13854;93387.22348;93117.63217;104158.4438
08.03.;9;102783.6023;95322.98206;104919.9125;100956.6815;104203.202;118483.4006;108868.1823;95826.80647;92774.7876;92251.66504;96782.98452;107072.9562;93012.27364;101814.0948;105333.2358;95035.40081;96830.40306;101879.1045;96519.22335;96828.93256;95636.46615;97590.31619;107217.506;106533.8797;111269.2653;95442.4222;98185.82331;99734.50365;115137.885;104745.3921;100701.0507;96246.81096;95955.06094;95895.33701;106838.6572
08.03.;10;102494.3996;96055.18134;104951.1077;101408.9243;104760.6929;117741.3676;109130.8983;97234.78939;93525.03444;92858.0576;96774.95939;107187.1751;94329.60575;101864.5075;105009.0577;94443.01917;97767.27947;101855.0101;97595.85949;97483.26863;95456.13647;97963.87045;106673.3521;107084.8961;111025.0758;95975.44688;98544.99789;100553.994;114131.9761;103304.2701;101140.4395;96751.24435;95452.33569;95498.21966;106386.3128
08.03.;11;99848.15861;95249.45736;103639.0756;100200.7958;103634.8778;113856.3642;107862.9439;97136.25046;92451.90454;92001.43321;94310.30935;105027.02;94107.02503;100307.4477;102707.4685;92716.22139;97751.62148;100126.3564;97750.28155;96872.99802;94096.94205;97548.87436;105514.2442;106348.6005;109735.9532;95603.89759;98171.11073;100325.028;112271.7982;101535.4907;100606.8527;96326.35743;94418.50535;94388.04265;105046.4757
08.03.;12;99986.07677;96034.73846;103760.7884;100588.1179;104187.8241;113668.3371;108226.5174;97980.11296;93054.31738;92282.24958;94156.56807;105314.8009;95024.21959;100510.3376;102808.4212;92463.95332;98134.75618;100152.6241;98615.86087;97366.36167;94300.75274;97973.13604;105515.5048;106583.6417;109852.4452;96077.65617;98534.90586;100913.1026;112058.3813;101146.9835;100997.9686;96693.52209;94629.18154;94524.18562;104836.5876
08.03.;13;100613.9741;96941.29193;104551.5472;101565.3429;105209.3069;114122.6681;108935.6485;99083.77006;93383.81875;92926.97956;94396.30071;106152.7121;95999.32891;100667.6188;103336.4386;92820.85936;98925.01681;100589.8113;99257.85154;98037.88532;95129.42309;98681.6781;106276.5995;107463.0207;110788.2138;96939.41306;99283.89268;101795.6864;112709.9634;101474.5572;101720.2756;97360.35749;95279.41458;95146.88941;105227.6536
08.03.;14;99275.71127;95722.68706;103611.8345;100398.1307;104622.4809;112883.5539;107806.9065;98274.7301;91923.9288;91668.9123;93140.29171;105162.6457;94881.15723;99633.4179;102289.3702;91684.72722;98120.33234;99634.5202;98014.925;96841.41402;94165.74021;97401.97017;105226.8937;106540.8364;110109.6894;95820.937;98054.19486;100854.3824;111600.2804;100136.0538;100360.9381;95994.31579;93969.55521;93735.88317;103939.2304
08.03.;15;98104.03465;94584.55801;103037.8284;99528.65718;104224.3387;112014.5798;107132.8991;97732.60715;90780.47689;90448.56868;92106.88965;104384.5907;93844.29404;98583.27235;101249.7206;90873.03387;97667.71644;98893.80046;96924.76318;95705.80461;93382.10076;96454.05148;104455.8219;105806.6064;109736.4393;94979.67474;97142.5234;99861.4237;110970.4544;99126.58615;99386.63462;94966.74091;92675.29327;92320.07347;103167.1151
08.03.;16;97456.12891;93969.70543;103008.7217;98909.30188;104206.7707;112014.2239;107216.3468;97656.3231;90482.68622;90024.76607;92046.78026;104398.8645;93982.0989;98485.08068;100862.1647;90881.73301;97783.54737;98824.44901;96497.15365;94934.73339;93157.80241;96025.98463;104350.116;105607.9508;109960.7849;94436.1888;96775.06029;99531.88013;110955.7747;98720.92258;98952.18479;94529.04823;91925.31179;91497.48317;102988.2315
08.03.;17;98994.95096;95539.1592;105156.0923;100357.4464;106168.9078;113994.1199;108993.24;99746.31913;92367.40862;91892.07206;94283.93371;106144.1431;96410.61592;100269.2227;102721.399;93164.9244;99684.33032;100680.9742;98656.49329;96634.7296;95147.63529;97658.2452;105849.6697;107459.0483;112226.7259;96033.27026;97303.23122;101088.5219;112823.2571;100756.7556;99957.98449;96313.03026;93859.40413;93414.59488;104139.1471
08.03.;18;105825.0809;101853.9617;111698.1901;106626.4342;112246.4115;120710.5638;115170.2081;105497.083;98585.04149;98279.81818;100998.3163;112559.6935;100806.4743;107125.213;109311.7319;99936.63283;106257.3796;107103.9732;102691.9302;102742.7729;101622.4141;104086.5582;112543.0924;113416.9094;117469.9834;102235.0482;103917.188;106674.5622;119382.0533;107582.4853;106369.4568;102974.2279;100432.7222;99923.35005;110800.8248
08.03.;19;110507.3924;105433.9708;115821.9569;109293.248;114531.2171;124969.4697;118869.0322;107105.9042;102120.0666;100882.1173;104948.6221;116704.5821;101949.5927;110912.6578;114160.9316;103953.2363;109752.1193;110046.3132;103280.1292;104803.1557;105509.7075;107266.595;116423.9272;115556.8316;118568.8103;105485.8132;107331.8019;109163.1167;123249.2781;112048.5988;110393.7763;105846.3676;104795.4187;103734.7287;115020.7386
08.03.;20;105266.806;99695.23516;110287.5349;103606.4562;108569.0302;119243.1442;113195.9715;101209.964;96709.38448;95232.74332;99606.65845;111124.5453;96206.70757;105495.9488;108761.2644;98558.79656;104294.0737;104717.8789;97274.68297;98834.36027;100091.0524;101775.099;111013.3552;109733.1464;112171.4638;100190.6452;101789.49;103502.0527;118121.3507;106533.627;105224.381;100286.8196;99570.58846;98420.78894;109786.5261
08.03.;21;97543.09965;91546.03561;102089.2219;95335.15622;99905.24118;110620.8228;104936.1305;92613.4389;88536.06892;86773.35123;91415.58215;103006.0279;87728.35654;97214.27678;100576.0627;90220.85114;96279.02168;96239.79707;88580.58798;90139.84856;91812.49908;93445.97837;102780.3444;101040.4568;102871.3852;92163.7841;93281.76938;94982.72111;109813.9616;98280.84502;97100.70452;92021.56376;91469.29366;90332.0214;101619.7491
08.03.;22;89082.71527;83250.92116;93331.96823;86703.89491;91019.91388;101497.4;96245.83988;83911.89981;80121.05329;78344.04254;82736.33406;94198.13022;79353.96445;88569.73562;91949.05254;81813.7482;88029.22805;87534.1145;79930.64471;81486.5064;83339.03591;84861.70298;94014.07435;92184.95414;93265.36589;83851.38292;84588.9826;86343.21792;100862.1336;89639.26803;88876.32713;83577.03248;83233.2316;82275.78947;92884.9235
08.03.;23;82201.05946;76282.42354;86298.7592;79513.56812;83312.4481;94119.95459;88895.00442;76558.12495;73110.69711;71530.60351;75912.01896;87095.21672;71903.31901;80987.80235;85130.59998;74802.89912;81356.51916;80101.32279;72394.0288;73914.15431;76040.10131;77272.26602;86168.87983;84317.34846;84884.69122;76763.82283;77103.02553;78682.3727;93402.26022;82072.36311;81813.55773;76130.58502;76047.48752;75411.6873;85367.79882
08.03.;24;77319.3699;71370.25036;81424.97911;74262.53938;78117.78138;89371.83988;84011.81623;71549.68146;68083.03157;66759.4134;71129.95506;82411.85924;66801.69676;75886.49915;80459.33223;69935.8709;76840.18601;75161.92982;67298.96037;68794.17256;71119.11319;72082.88609;81291.07418;79296.01978;79291.30741;72056.02175;72023.60889;73605.72066;89186.52863;76941.78825;77043.57562;71110.71657;71316.24258;70706.3047;80565.86373
09.03.;1;73462.26836;67369.80424;78525.13236;70486.86825;73984.48943;85285.11352;80441.92295;67401.78482;63771.36427;62939.27733;67198.74506;78855.09901;61269.54743;71968.12844;77123.37667;65517.00909;76139.79766;70513.36598;62443.13236;63900.78942;66815.82487;66723.89688;77973.78723;75301.83314;72611.44793;68038.60626;67161.16717;69970.92781;86137.38427;71146.33132;73011.26161;67392.92726;66189.33061;67009.38012;76267.77838
09.03.;2;71325.92828;65125.22988;76451.3338;68406.95975;71560.27443;83062.13042;78325.52021;65193.15667;61414.31365;60736.47248;65052.41033;76764.03328;58831.83963;69784.81209;75102.90377;63492.88521;74207.68114;68299.25484;60006.13402;61722.10087;64713.83306;64355.26505;75888.6409;72971.37229;70051.67182;66000.61033;64903.5591;67893.25401;84333.3787;68748.49614;70733.89482;65136.17799;64144.98187;64858.51716;74203.9464
09.03.;3;71841.18229;65322.61571;76823.33265;68679.60945;71617.23053;83717.59628;78598.822;65576.28745;61269.61883;61093.72895;65626.51144;77567.65876;58722.03428;69931.88759;75685.78102;63737.99083;75024.12641;68415.097;59995.45014;61960.40771;64950.7654;64302.54921;76194.20147;72976.96531;69979.36365;66138.99035;65067.64231;68421.78288;84936.01387;68772.05351;70858.36602;65265.70146;64364.89994;64967.92708;74417.5401
09.03.;4;74041.93946;67430.38771;79326.37113;71048.65697;73854.29248;86438.30462;81016.94926;67873.82822;63372.8034;63320.14833;67844.87539;80090.28368;60730.51027;72351.02642;78231.2195;66019.4298;77664.05295;70488.41653;61993.13352;64307.4527;67058.06876;66293.93483;78747.21412;75198.05472;72171.11722;68148.36601;67268.73852;71115.11108;87774.43809;70787.5234;72884.05975;67504.11793;66545.77101;67185.04603;76676.95132
09.03.;5;79814.7337;72779.56927;85942.83823;76931.48746;79849.14336;93892.03529;87798.6665;73678.08086;68992.67329;68864.89159;73467.78845;86748.52832;65878.52864;78468.8908;84871.26508;71595.91017;84366.86177;76238.32271;67279.87371;69875.68208;72620.49128;71556.79825;85474.11119;81382.87747;78055.28664;73674.37527;72940.04249;77455.7051;95545.22139;76230.81284;78640.07404;73262.37633;71892.59826;72789.85597;82868.85303
09.03.;6;87974.46471;80643.30911;94817.83129;85275.68182;88215.65566;102603.9146;96565.72829;81727.6557;76589.15907;76581.61456;81644.05166;95367.66053;73218.26759;86778.22172;93334.15273;79513.00046;92699.87729;84273.72101;74913.30408;77804.78623;80439.57409;79228.62212;94173.13912;89659.50013;86260.86536;81414.46217;80818.20208;85891.76945;104634.7076;84160.57897;86542.1538;81286.27546;79518.93823;80746.94921;91241.32983
09.03.;7;93711.24195;86442.85481;100620.0665;91155.98087;94210.92143;108079.7367;102333.0653;87519.91941;82235.43257;82242.43696;87671.0633;101184.3867;78833.95497;92617.32758;98932.06232;85493.89086;97890.94251;89892.91528;81061.72412;83899.49613;86148.28478;85020.43178;100099.5367;95599.5501;92300.31912;86916.63984;86650.51549;91863.90347;110517.3498;90064.09789;92225.14307;87143.51578;85512.30409;86784.02091;97032.4072
09.03.;8;98733.55095;91905.95136;106007.0315;97586.58941;100930.4733;113429.8711;107651.2226;93925.11394;87701.10718;87785.82924;93129.04252;106099.0739;85316.99564;98252.97697;103981.6341;90870.49372;102967.5707;96287.01426;88680.68528;90790.66228;91456.65258;91527.09488;105438.2154;102019.386;99461.14448;92004.20535;91983.3062;97623.40156;114773.5156;94712.75986;96996.8097;93778.96713;90175.90074;92070.43186;101647.4226
