,onDE,onBE,onDKW,onUK,onNL,onNL_CE,onNL_E,onNL_NE,onNL_NW,onNL_SE,onNL_SW,onNL_W,onNOS
61,83018.15593,14654.0698351926,6752.880014851709,62460.13189137923,21852.3802840249,3453.034881820837,3540.9509615571906,2547.662863209891,5530.38635641117,1807.915629264832,629.3068949153525,4343.122696845628,17818.78367629418
62,82647.67241,14742.5074158258,6688.550172399228,58470.16333422621,21331.12439959474,3372.659168423957,3451.9061707020455,2490.006711481593,5395.916835097571,1768.1475136470565,615.5228655564031,4236.965134686117,17479.40554862257
63,84471.33858,14657.8750117933,6917.373503588544,58762.42080305142,21082.63463284694,3334.3321221858387,3409.4822696049623,2462.504268234866,5331.827283958042,1749.1712191257807,608.9451443512567,4186.372325386191,17638.79419424258
64,87493.26876,14657.2422517626,7221.080763754092,61193.65044440587,20920.75954724462,3309.3606361936727,3381.854761188046,2444.5821239506377,5290.082040478421,1736.8028390371023,604.6577896230459,4153.419356773697,17749.74370064987
65,88541.67502,15601.9303939339,7078.011487573713,62912.18926684069,21807.74424801845,3446.15335071912,3533.323190714986,2542.7275123367845,5518.8699902191265,1804.5122052101688,628.1272715099366,4334.030727308331,17836.32885443422
66,87498.36448,16249.4122270802,6756.447972091552,63064.36611992822,22564.02303988531,3562.720047050714,3662.6283016298366,2626.303436204207,5714.031225380278,1862.1288409618724,648.0962237781268,4488.114964880276,18203.64117605852
67,82893.23419,16198.9422859323,6417.349685416167,61528.01771802745,23004.88512691731,3630.6438150031604,3738.067349794662,2674.980382957451,5827.832494817912,1895.669879956481,659.7201131036024,4577.97109128404,17960.07960834074
68,78271.74267,15755.4001392557,6069.030133172244,60242.19176681463,22364.27693735361,3531.938630601467,3628.463204277098,2604.238734293797,5662.47835111521,1846.9211391076149,642.8256777802083,4447.411200178215,17576.55045466324
69,75320.9211,15479.9154936377,5703.538706103004,68034.57543991528,21759.7520141983,3438.754152044906,3525.122444452273,2537.4206907020057,5506.488016069159,1800.8524668655969,626.8588020615379,4324.255442002821,16969.2805817322
70,70675.91521,16038.0830738887,5387.251989517253,64335.88998822997,20995.67922622928,3320.918424843937,3394.64055037008,2452.877525028425,5309.402249137839,1742.5278714784224,606.6423176296058,4168.670287740972,17319.51538321358
71,65036.38705,16128.0599923923,5182.253118419206,60299.61437020657,20510.44580859623,3246.04993362054,3311.8582103193194,2399.13182709149,5184.2861141488065,1705.4282593681228,593.7817081258476,4069.9097559221036,16735.77044661485
72,57560.14403,14593.295447147,5544.151064919425,59344.91077284497,21059.20338962581,3330.7177179332684,3405.4827776746315,2459.9103564572624,5325.7844602069945,1747.3812319890214,608.3246722813496,4181.6021730832845,16238.88677908379
73,56928.75736,13610.1067501303,5510.76824112311,56329.03671765357,21100.12081096295,3337.029423951662,3412.4670915577913,2464.439977138476,5336.336952960215,1750.5069731313642,609.4081620131367,4189.932230210305,16041.23133767075
74,56559.70412,12808.3136011629,5519.327443136544,52013.14815825763,20979.12509938474,3318.364692495985,3391.8152920239763,2451.044676689944,5305.133214808565,1741.2629744659555,606.203854945028,4165.300393955287,15457.62844921612
75,56499.90549,12198.4372335168,5626.842852145166,46914.0585989678,20890.90967631033,3304.755538637647,3376.761011252246,2441.276738177405,5282.384625061917,1734.5215296714066,603.8669895173334,4147.3432439923745,15096.72232245048
76,57352.89672,11918.8670020775,5961.813159354369,41303.33120356489,20657.37837068475,3268.723730464276,3336.918421570907,2415.411175826387,5222.168414965345,1716.667407657425,597.6778638171108,4099.811356383299,15175.97958133034
77,63780.86934,12105.7797411921,6685.639736192431,41743.48022377297,19811.82174371585,3138.204935579857,3192.78959633637,2321.669632201047,5004.213939545966,1651.9262934285412,575.2335641184385,3927.7837825056286,16060.74496120076
78,70515.93682,12966.9063734307,7391.985885494644,45582.5080610092,20843.78363904297,3297.4849387163094,3368.7196577119685,2436.0579600625692,5270.232465357631,1730.919504781224,602.6183656058722,4137.750746807396,17632.45232525385
79,75342.45251,14088.7904946846,7635.932892768243,50329.40188776696,21723.76258204032,3433.205318398716,3518.973076947047,2533.4408394432303,5497.202971716866,1798.1077450845805,625.9074730889693,4316.92515736091,18390.4613881718
80,76938.0397,14632.1414348697,7626.729714621617,54293.26871868527,23029.26764513223,3634.399875875931,3742.2409082954755,2677.6716535171518,5834.127158900821,1897.5239687400103,660.3626429776365,4582.941436825203,19058.00068736324
81,78221.06229,14844.7485347552,7643.668959168852,57493.12733811868,23081.49379451213,3642.444977669918,3751.180913037596,2683.4359170552907,5847.610268160471,1901.495006527684,661.7387900370202,4593.587922024152,19160.63426809796
82,79544.55348,14692.727299082,7525.679111428239,59674.76283808769,22796.38151417234,3598.5220107254836,3702.3832544074385,2651.96263371413,5774.0076344155,1879.810880048129,654.2241395012774,4535.470961360383,18987.89357021577
83,81039.79875,14486.4719360422,7321.512070987867,64137.42241323102,22960.52282509105,3623.809773391622,3730.4741926166525,2670.0835693502313,5816.379980930888,1892.296242394009,658.5509825860772,4568.928083821566,18720.76654325874
84,80977.96652,14099.0145234092,7238.412662720226,66141.13613951635,23881.8205930949,3765.6977714737973,3888.254335368769,2771.7182927532895,6054.2703526943205,1962.2935903135462,682.8072553072391,4756.778995183937,18543.18852706724
85,79570.33612,14182.8685421761,7103.932790941394,64054.68122268438,23469.82598807916,3702.25682719924,3817.6740312824327,2726.2837518680003,5947.8756616611,1931.0081500242989,671.9661869603437,4672.761379083745,18516.27791126259
86,79200.33059,14269.2563148093,7008.905195706685,60048.2386356729,23024.63846381399,3633.686767500433,3741.448520515449,2677.160705098764,5832.93206983916,1897.1719653272419,660.2406572101231,4581.997778322817,18333.16410060858
87,80955.67734,14184.1292924956,7197.296296710066,60329.81759144025,22791.47894145288,3597.766674719675,3701.544328811291,2651.421333313768,5772.742109803474,1879.4378979472956,654.0948800202789,4534.471716837097,18751.69054305278
88,83327.55088,14192.0381867719,7612.391975941772,62691.27187408437,22629.10736076353,3572.7488361358246,3673.762522116696,2633.4915152637623,5730.830097826677,1867.082560383947,649.8130102797533,4501.378818756868,19029.02691637575
89,84350.04484,15136.3720174903,7518.514397640025,64033.18657840769,23539.04162565516,3712.916085759937,3829.5290939522247,2733.918529225788,5965.748706257705,1936.2659932781146,673.7881762800041,4686.875040901392,19158.97213204358
90,83241.12828,15773.968648314,7179.89880192589,63646.25183534202,24410.04773512796,3847.0144088402817,3978.798300761634,2829.935919217533,6190.709914260937,2002.3676277833974,696.6930416522224,4864.528522611951,19482.98414226258
91,78137.57956,15695.0701196771,6825.821183789403,61679.04778743385,24660.46234027822,3885.5553982054466,4021.7416262672664,2857.521668563153,6255.402146653386,2021.351083799109,703.2705997522419,4915.619817037619,19122.9075276284
92,73650.17224,15239.1934575631,6497.760262005944,60295.72956468151,24074.46683199876,3795.357085014864,3921.269451865801,2792.9549309069594,6104.026664289711,1976.9135478298922,687.8732106578019,4796.071941433733,18587.88855989883
93,70587.82731,14952.151891367,6137.184240634662,68169.37021731454,23487.07094980933,3704.912605755124,3820.6276041739106,2728.1860095646857,5952.328647525061,1932.318203618509,672.4201584093335,4676.277720762706,17759.45884708874
94,65863.43103,15515.1966824774,5800.1884857136,64561.36418826289,22596.68241683685,3567.7525571507986,3668.21534087082,2629.9105055149275,5722.4608474240895,1864.6147129305937,648.9577420838178,4494.770710861805,17881.25178589852
95,60153.09373,15619.1821975952,5565.264532797757,60712.60069716089,22067.7167660283,3486.230244428776,3577.756393268647,2571.467608689694,5585.948348286296,1824.3295704520879,634.9958538415194,4386.988747061281,17112.45507383556
96,60746.16141,14818.6516833219,6141.128256614697,59781.12228277924,19460.90005981965,3084.009745471714,3133.0366504748026,2282.7221882656295,4913.793972141553,1625.0112207546129,565.9018351490852,3856.42444756225,17485.63361606211
97,60115.97038,13839.5471994801,6099.179667200309,56841.06935254289,19355.6034992495,3067.7448078812954,3115.1149045716666,2271.030593876309,4886.66701955716,1616.9296256087816,563.0997597917692,3835.0167879625214,17315.58990802428
98,59757.7299,13044.2537627671,6127.017590135493,52581.89066403534,19168.36220318282,3038.8182129108495,3083.254757007404,2250.2342872469117,4838.434013489743,1602.5522548479632,558.1146724315137,3796.954005248436,16737.31012038099
99,59706.83874,12435.0212052163,6265.123489279394,47475.44607910112,18998.87430800121,3012.6300191324467,3054.42532266377,2231.4030823081703,4794.779747370994,1589.5308477203384,553.5996042309201,3762.5056845745708,16422.14802875186
100,60575.17967,12157.212394211,6643.567309807308,41848.56233916557,18756.21609606751,2975.1287636997627,3013.1664894573355,2204.430842678388,4732.288602527671,1570.8756949693106,547.1308502342034,3713.1948525008356,16743.22399144505
101,66494.53395,12343.4761889553,7463.350567543857,42062.97872253525,18103.42417434174,2874.200013146966,2902.274385019263,2131.8021258749322,4564.233115846389,1520.6160024877618,529.7016933419279,3580.596838624503,17887.60631434808
102,73235.3131,13204.4071399665,8310.772797689962,45459.32311647801,19159.4340247579,3037.438789902322,3081.7358622319925,2249.2424689348813,4836.134289861959,1601.8664939438725,557.8768936011252,3795.139226281747,19485.48386741937
103,78057.85501,14328.9746107657,8559.03472841453,49788.35884667759,19987.34303419191,3165.3056847622192,3222.6905815583327,2341.140394919962,5049.4474157124705,1665.3780451810644,579.8972267285733,3963.4836853292845,20114.13992940118
104,79612.08332,14870.0954645486,8482.433693948602,53663.79835334865,21022.69973395386,3325.086690167337,3399.25224418796,2455.8690866921725,5316.37047834797,1744.5923849456317,607.3579563756413,4174.170893237149,20599.49307762993
105,80891.88978,15081.8630731114,8452.766133953388,56727.36248154214,21262.54824022556,3362.0826990698397,3440.19673118069,2482.417929237383,5378.229015097989,1762.9117945568998,613.7080397604369,4223.002031322319,20545.09308089866
106,82075.75974,14923.4502343475,8230.358939511741,58841.37508854978,21103.72276160224,3337.585032501526,3413.0819406193746,2464.838703850624,5337.2658983606725,1750.7821155255428,609.5035355610495,4190.665535183449,20309.32559333814
107,83534.42853,14708.9440071694,7863.260869999292,63194.6190861404,21232.64330850195,3357.4703058516716,3435.0908275307174,2479.1083215053463,5370.515865610252,1760.6282982149592,612.9165197621073,4216.913170026896,20019.18129770742
108,83840.72706,14317.4075156366,7705.762786518775,65131.7193997647,21986.73917235493,3473.747666373389,3563.9143102296357,2562.516716143322,5565.053431085444,1818.158071815411,632.8568736528773,4370.492103054851,19800.75421920878
109,82591.44254,14400.7980027103,7519.844875206087,63075.22134690395,21466.3518486401,3393.5136617614903,3474.9999964533745,2504.9688045657376,5430.798009735663,1778.469337127577,619.100606903901,4264.501432092358,19675.90619907372
110,82249.20473,14487.1857753435,7395.723668693674,59103.06447326191,21010.7614469734,3323.245064504617,3397.2146664530646,2454.5473619923996,5313.291739460312,1743.6802529337065,607.0417771304692,4171.740584498829,19339.89419324958
111,83818.85471,14401.502514998,7604.553836789952,59435.64612762974,20751.00660364479,3283.1705278549694,3352.8904380640265,2425.782531110999,5246.309505933195,1723.826883137564,600.1597189364146,4118.866998607622,19505.47065590707
112,85849.40045,14406.7229254539,8283.694107580777,61782.61950900123,20572.22445833825,3255.5835872095035,3322.3941766571506,2405.9770805277813,5200.2135328341665,1710.1543706746986,595.42006905109,4082.4816413838603,19568.24219647904
113,86904.57262,15353.0911613472,8257.94393639592,63590.32911684738,21452.44813402053,3391.3695558078057,3472.6253325508633,2503.4305930105875,5427.211500624693,1777.408236995359,618.7328123670948,4261.670102664128,19540.86970389922
114,85804.25362,15995.3231091026,7830.456605372772,63995.11988539128,22197.83142749787,3506.285767074618,3600.001194047131,2585.8475998359654,5619.524139692194,1834.2434580130675,638.4318621459695,4413.497406688924,19784.75668969262
115,81266.8519,15924.0265002336,7357.817692294065,62614.25577858893,22435.37685204051,3542.8957909304436,3640.6232377897586,2612.093432873847,5680.828068768847,1852.3351358750792,644.7020262379255,4461.899159564608,19432.96127069824
116,77231.39997,15470.2872181832,6911.717992393371,61279.80441353875,21797.16888509988,3444.5229166892045,3531.5160595680536,2541.5581577670937,5516.141523715069,1803.705797492779,627.8477703754849,4331.8766594921935,18952.25303698409
117,74339.15576,15186.1298170348,6478.834788954654,68984.48712281349,21219.71767513306,3355.4766862009915,3432.8840062479994,2477.6777791598342,5367.182097151038,1759.641262089641,612.5743860148071,4214.281458268746,18224.15618408735
118,69843.56599,15747.8715851293,6068.451458279744,65282.84590330205,20485.58139357534,3242.2127348157824,3307.618045112201,2396.3765691914277,5177.875883519888,1703.5258887695368,593.1222251967419,4064.8500469697633,18429.81972210521
119,64335.57776,15846.4801326063,5786.169048020981,61276.00454588077,20155.78940121178,3191.310269217363,3251.3950251695246,2359.820407246234,5092.862467092879,1678.281200214482,584.3705729674099,3997.749459303889,17709.51772353852
120,79952.81996,15831.3424941148,5185.392529196833,56667.26046464377,19571.52779952377,3101.0965330689623,3151.8695632056965,2295.003155184869,4942.296474187173,1633.4992132527877,568.8447656022078,3878.9180950220734,17284.47199941639
121,77684.66021,14796.7333557778,5148.956272947062,53666.62826616238,19582.5799919231,3102.803485521902,3153.751264629112,2296.229933378874,4945.144115891074,1634.347045607039,569.1387204894437,3881.165426405656,17121.60418042776
122,76711.62475,13995.151175799,5153.747722964362,49430.80755022656,19391.78661472842,3073.3341107813203,3121.2729652117673,2275.0484541191645,4895.988447247517,1619.7070009222814,564.0627453472582,3842.372891099106,16453.60405623053
123,76439.98682,13375.4892205235,5191.324380542513,44349.82449312032,19231.87141016566,3048.630197535618,3094.059928751031,2257.288922239154,4854.793157149421,1607.4297584119474,559.805874121708,3809.8635719567806,15886.9151609219
124,76986.06638,12968.9784581422,5316.387980593427,38716.27605842087,18994.92855892303,3012.0202978414404,3053.7542745276896,2230.9646070472627,4793.763520799937,1589.2276209925976,553.4944612422624,3761.703776471841,15471.77508317808
125,77451.93481,12785.0373524461,5662.015601227156,38983.13326413802,18775.68721884441,2978.1382189560054,3016.4764024456667,2206.5956199392076,4737.302541700232,1572.3731402504086,547.6501059058367,3717.151189647055,15500.05163762937
126,79643.76948,12875.2678544299,6077.502083898284,42787.12400327346,19554.46211872411,3098.4607965465625,3148.9641048856347,2293.1088368752,4937.899474963723,1632.1900209067703,568.3908499584893,3875.4480345877305,16423.31814657674
127,84160.74671,13413.6449551743,6279.837421428225,47845.3729608705,20247.21901784679,3205.4235534425748,3266.9787935008244,2369.9571841767047,5116.429325064299,1685.2822180289074,586.7976808233552,4016.350262810125,17025.04994547241
128,87213.36247,14129.186686425,6290.132629105371,51957.46244555552,20489.23724704889,3242.7769289170537,3308.241472098727,2396.781686560541,5178.818383497091,1703.805605383207,593.2191929607574,4065.5939776315113,17685.95440042214
