Unnamed: 0;ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow
2022-06-20 05:00:00;175.0;344.48;90.0;13.06;90.12;0.98;
2022-06-20 06:00:00;339.0;585.9;109.0;14.24;85.51;1.0;
2022-06-20 07:00:00;499.0;707.17;122.0;15.43;80.9;1.03;
2022-06-20 08:00:00;584.0;550.97;221.0;16.61;76.29;1.05;
2022-06-20 09:00:00;586.0;313.99;347.0;17.14;73.78;1.08;
2022-06-20 10:00:00;835.0;796.99;171.0;17.68;71.28;1.1;
2022-06-20 11:00:00;859.0;751.88;205.0;18.21;68.77;1.13;
2022-06-20 12:00:00;590.0;183.02;431.0;18.39;69.09;1.13;
2022-06-20 13:00:00;546.0;162.66;411.0;18.57;69.42;1.13;
2022-06-20 14:00:00;569.0;288.32;351.0;18.76;69.74;1.13;
2022-06-20 15:00:00;317.0;42.93;289.0;18.42;72.0;1.24;
2022-06-20 16:00:00;485.0;677.55;129.0;18.08;74.25;1.34;
2022-06-20 17:00:00;302.0;424.14;139.0;17.74;76.51;1.45;
2022-06-20 18:00:00;88.0;20.96;83.0;16.83;79.21;1.8;
2022-06-20 19:00:00;14.0;0.0;14.0;15.92;81.9;2.16;
2022-06-20 20:00:00;0.0;0.0;0.0;15.01;84.6;2.51;
2022-06-20 21:00:00;0.0;0.0;0.0;14.71;85.04;2.38;
2022-06-20 22:00:00;0.0;0.0;0.0;14.41;85.49;2.25;
2022-06-20 23:00:00;0.0;0.0;0.0;14.11;85.93;2.12;
2022-06-21 00:00:00;0.0;0.0;0.0;13.37;88.37;2.23;
2022-06-21 01:00:00;0.0;0.0;0.0;12.64;90.82;2.33;
2022-06-21 02:00:00;0.0;0.0;0.0;11.9;93.26;2.43;
2022-06-21 03:00:00;0.0;0.0;0.0;12.71;90.41;2.76;
2022-06-21 04:00:00;29.0;9.5;28.0;13.52;87.56;3.09;
2022-06-21 05:00:00;69.0;4.06;68.0;14.33;84.71;3.42;
2022-06-21 06:00:00;280.0;298.39;163.0;15.69;80.33;3.67;
2022-06-21 07:00:00;233.0;26.28;219.0;17.06;75.94;3.92;
2022-06-21 08:00:00;447.0;200.46;315.0;18.42;71.56;4.17;
2022-06-21 09:00:00;538.0;224.73;367.0;18.86;70.02;4.36;
2022-06-21 10:00:00;607.0;246.1;402.0;19.3;68.47;4.56;
2022-06-21 11:00:00;928.0;981.83;74.0;19.74;66.93;4.76;
2022-06-21 12:00:00;766.0;504.11;328.0;19.93;67.21;3.99;
2022-06-21 13:00:00;426.0;49.39;385.0;20.12;67.48;3.22;
2022-06-21 14:00:00;354.0;30.4;331.0;20.31;67.76;2.46;
2022-06-21 15:00:00;354.0;75.07;305.0;19.85;69.7;2.91;
2022-06-21 16:00:00;300.0;104.57;245.0;19.39;71.64;3.37;
2022-06-21 17:00:00;187.0;59.76;164.0;18.93;73.58;3.82;
2022-06-21 18:00:00;146.0;204.95;97.0;17.96;75.36;3.52;
2022-06-21 19:00:00;25.0;10.15;24.0;17.0;77.13;3.22;
2022-06-21 20:00:00;0.0;0.0;0.0;16.04;78.91;2.92;
2022-06-21 21:00:00;0.0;0.0;0.0;15.72;80.99;2.55;
2022-06-21 22:00:00;0.0;0.0;0.0;15.4;83.07;2.17;
2022-06-21 23:00:00;0.0;0.0;0.0;15.09;85.15;1.79;
2022-06-22 00:00:00;0.0;0.0;0.0;14.9;88.13;2.49;
2022-06-22 01:00:00;0.0;0.0;0.0;14.71;91.1;3.19;
2022-06-22 02:00:00;0.0;0.0;0.0;14.52;94.08;3.89;
2022-06-22 03:00:00;0.0;0.0;0.0;15.11;93.32;4.22;
2022-06-22 04:00:00;5.0;0.0;5.0;15.71;92.57;4.54;
2022-06-22 05:00:00;106.0;44.76;95.0;16.3;91.81;4.87;
2022-06-22 06:00:00;142.0;10.22;138.0;17.07;88.13;5.14;
2022-06-22 07:00:00;212.0;15.03;204.0;17.85;84.45;5.42;
2022-06-22 08:00:00;262.0;12.16;254.0;18.62;80.77;5.7;
2022-06-22 09:00:00;332.0;19.72;317.0;19.4;77.82;5.53;
2022-06-22 10:00:00;207.0;0.0;207.0;20.17;74.87;5.36;
2022-06-22 11:00:00;350.0;9.2;342.0;20.95;71.92;5.19;
2022-06-22 12:00:00;325.0;4.6;321.0;21.63;70.18;5.27;
2022-06-22 13:00:00;327.0;8.43;320.0;22.31;68.44;5.35;
2022-06-22 14:00:00;235.0;0.0;235.0;22.99;66.7;5.43;
2022-06-22 15:00:00;304.0;33.69;282.0;22.14;69.1;5.17;
2022-06-22 16:00:00;297.0;100.68;244.0;21.29;71.5;4.91;
2022-06-22 17:00:00;35.0;0.0;35.0;20.45;73.9;4.65;
2022-06-22 18:00:00;16.0;0.0;16.0;19.22;79.79;4.25;
2022-06-22 19:00:00;5.0;0.0;5.0;17.99;85.68;3.85;
2022-06-22 20:00:00;0.0;0.0;0.0;16.77;91.57;3.45;
2022-06-22 21:00:00;0.0;0.0;0.0;15.61;91.11;4.1;
2022-06-22 22:00:00;0.0;0.0;0.0;14.46;90.66;4.75;
2022-06-22 23:00:00;0.0;0.0;0.0;13.31;90.2;5.41;
2022-06-23 00:00:00;0.0;0.0;0.0;12.85;88.72;5.78;
2022-06-23 01:00:00;0.0;0.0;0.0;12.38;87.25;6.16;
2022-06-23 02:00:00;0.0;0.0;0.0;11.92;85.77;6.54;
2022-06-23 03:00:00;0.0;0.0;0.0;12.57;85.1;6.51;
2022-06-23 04:00:00;58.0;211.29;36.0;13.21;84.43;6.49;
2022-06-23 05:00:00;172.0;330.42;91.0;13.86;83.76;6.47;
2022-06-23 06:00:00;279.0;296.71;163.0;14.62;80.84;7.16;
2022-06-23 07:00:00;238.0;30.1;222.0;15.38;77.91;7.86;
2022-06-23 08:00:00;276.0;16.73;265.0;16.14;74.99;8.55;
2022-06-23 09:00:00;565.0;274.93;356.0;16.37;73.26;8.11;
2022-06-23 10:00:00;698.0;424.02;345.0;16.61;71.52;7.66;
2022-06-23 11:00:00;218.0;0.0;218.0;16.84;69.79;7.21;
2022-06-23 12:00:00;912.0;927.61;106.0;16.61;73.08;7.47;
2022-06-23 13:00:00;856.0;882.6;123.0;16.39;76.38;7.72;
2022-06-23 14:00:00;198.0;0.0;198.0;16.17;79.67;7.97;
2022-06-23 15:00:00;488.0;295.37;295.0;16.09;78.85;7.65;
2022-06-23 16:00:00;243.0;36.07;224.0;16.02;78.02;7.32;
2022-06-23 17:00:00;47.0;0.0;47.0;15.95;77.2;6.99;
2022-06-23 18:00:00;106.0;54.18;93.0;15.32;78.2;6.84;
2022-06-23 19:00:00;9.0;0.0;9.0;14.7;79.21;6.68;
2022-06-23 20:00:00;0.0;0.0;0.0;14.08;80.21;6.52;
2022-06-23 21:00:00;0.0;0.0;0.0;13.8;80.37;6.45;
2022-06-23 22:00:00;0.0;0.0;0.0;13.52;80.54;6.38;
2022-06-23 23:00:00;0.0;0.0;0.0;13.24;80.7;6.3;
2022-06-24 00:00:00;0.0;0.0;0.0;13.0;81.41;6.13;
2022-06-24 01:00:00;0.0;0.0;0.0;12.77;82.13;5.96;
2022-06-24 02:00:00;0.0;0.0;0.0;12.53;82.84;5.79;
2022-06-24 03:00:00;0.0;0.0;0.0;13.02;82.78;5.88;
2022-06-24 04:00:00;23.0;0.0;23.0;13.5;82.72;5.97;
2022-06-24 05:00:00;119.0;77.73;100.0;13.99;82.66;6.06;
2022-06-24 06:00:00;273.0;276.74;165.0;14.63;80.35;6.54;
2022-06-24 07:00:00;348.0;190.21;247.0;15.26;78.03;7.02;
2022-06-24 08:00:00;276.0;16.74;265.0;15.9;75.72;7.5;
2022-06-24 09:00:00;336.0;21.06;320.0;16.16;72.67;7.44;
2022-06-24 10:00:00;148.0;0.0;148.0;16.41;69.62;7.38;
2022-06-24 11:00:00;794.0;572.82;296.0;16.67;66.57;7.32;
2022-06-24 12:00:00;771.0;514.48;324.0;16.79;66.25;7.12;
2022-06-24 13:00:00;809.0;726.01;206.0;16.92;65.92;6.91;
2022-06-24 14:00:00;683.0;567.9;253.0;17.05;65.6;6.7;
2022-06-24 15:00:00;479.0;273.84;300.0;16.74;66.76;6.09;
2022-06-24 16:00:00;408.0;364.26;216.0;16.44;67.91;5.47;
2022-06-24 17:00:00;218.0;119.14;172.0;16.14;69.07;4.86;
2022-06-24 18:00:00;20.0;0.0;20.0;15.62;70.55;4.35;
2022-06-24 19:00:00;5.0;0.0;5.0;15.1;72.02;3.85;
2022-06-24 20:00:00;0.0;0.0;0.0;14.59;73.5;3.35;
2022-06-24 21:00:00;0.0;0.0;0.0;14.37;75.16;3.7;
2022-06-24 22:00:00;0.0;0.0;0.0;14.15;76.81;4.04;
2022-06-24 23:00:00;0.0;0.0;0.0;13.94;78.47;4.39;
2022-06-25 00:00:00;0.0;0.0;0.0;13.49;82.04;3.99;
2022-06-25 01:00:00;0.0;0.0;0.0;13.03;85.62;3.59;
2022-06-25 02:00:00;0.0;0.0;0.0;12.58;89.19;3.19;
2022-06-25 03:00:00;0.0;0.0;0.0;12.54;90.86;3.35;
2022-06-25 04:00:00;5.0;0.0;5.0;12.5;92.53;3.51;
2022-06-25 05:00:00;17.0;0.0;17.0;12.46;94.2;3.67;
2022-06-25 06:00:00;33.0;0.0;33.0;12.24;94.69;4.5;
2022-06-25 07:00:00;66.0;0.0;66.0;12.02;95.19;5.32;
2022-06-25 08:00:00;108.0;0.0;108.0;11.8;95.68;6.15;
2022-06-25 09:00:00;114.0;0.0;114.0;11.7;95.58;6.4;
2022-06-25 10:00:00;129.0;0.0;129.0;11.61;95.47;6.66;
2022-06-25 11:00:00;136.0;0.0;136.0;11.51;95.37;6.91;
2022-06-25 12:00:00;136.0;0.0;136.0;12.33;93.34;8.27;
2022-06-25 13:00:00;462.0;74.65;400.0;13.15;91.3;9.62;
2022-06-25 14:00:00;398.0;59.42;353.0;13.97;89.27;10.98;
2022-06-25 15:00:00;439.0;192.71;313.0;13.97;88.16;9.75;
2022-06-25 16:00:00;156.0;0.0;156.0;13.98;87.06;8.52;
2022-06-25 17:00:00;95.0;0.0;95.0;13.99;85.95;7.3;
2022-06-25 18:00:00;153.0;237.03;96.0;13.28;85.4;6.08;
2022-06-25 19:00:00;42.0;80.25;34.0;12.58;84.85;4.86;
2022-06-25 20:00:00;0.0;0.0;0.0;11.88;84.3;3.64;
2022-06-25 21:00:00;0.0;0.0;0.0;11.86;84.73;3.99;
2022-06-25 22:00:00;0.0;0.0;0.0;11.84;85.17;4.34;
2022-06-25 23:00:00;0.0;0.0;0.0;11.83;85.6;4.69;
2022-06-26 00:00:00;0.0;0.0;0.0;11.82;85.77;4.59;
2022-06-26 01:00:00;0.0;0.0;0.0;11.8;85.93;4.5;
2022-06-26 02:00:00;0.0;0.0;0.0;11.79;86.1;4.4;
2022-06-26 03:00:00;0.0;0.0;0.0;12.3;86.15;4.62;
2022-06-26 04:00:00;62.0;294.84;32.0;12.8;86.19;4.83;
2022-06-26 05:00:00;127.0;111.23;100.0;13.31;86.24;5.05;
2022-06-26 06:00:00;170.0;33.45;157.0;13.78;86.26;5.85;
2022-06-26 07:00:00;276.0;69.88;239.0;14.25;86.27;6.66;
2022-06-26 08:00:00;364.0;82.36;310.0;14.72;86.29;7.46;
2022-06-26 09:00:00;500.0;168.72;372.0;14.93;85.32;7.73;
2022-06-26 10:00:00;355.0;15.64;342.0;15.13;84.36;8.0;
2022-06-26 11:00:00;247.0;0.0;247.0;15.34;83.39;8.26;
2022-06-26 12:00:00;511.0;95.56;428.0;15.51;80.79;8.11;
2022-06-26 13:00:00;211.0;0.0;211.0;15.68;78.19;7.95;
2022-06-26 14:00:00;366.0;38.29;337.0;15.86;75.59;7.79;
2022-06-26 15:00:00;328.0;50.46;295.0;15.4;76.82;7.07;
2022-06-26 16:00:00;169.0;1.9;168.0;14.95;78.06;6.35;
2022-06-26 17:00:00;181.0;49.16;162.0;14.5;79.29;5.63;
2022-06-26 18:00:00;128.0;120.54;99.0;13.29;82.5;4.68;
2022-06-26 19:00:00;32.0;20.05;30.0;12.08;85.7;3.72;
2022-06-26 20:00:00;0.0;0.0;0.0;10.88;88.91;2.77;
2022-06-26 21:00:00;0.0;0.0;0.0;10.44;89.6;2.91;
2022-06-26 22:00:00;0.0;0.0;0.0;10.0;90.3;3.04;
2022-06-26 23:00:00;0.0;0.0;0.0;9.56;90.99;3.17;
2022-06-27 00:00:00;0.0;0.0;0.0;9.68;89.74;3.13;
2022-06-27 01:00:00;0.0;0.0;0.0;9.81;88.5;3.08;
2022-06-27 02:00:00;0.0;0.0;0.0;9.93;87.25;3.03;
2022-06-27 03:00:00;0.0;0.0;0.0;11.02;85.36;3.54;
2022-06-27 04:00:00;52.0;168.7;35.0;12.1;83.48;4.05;
2022-06-27 05:00:00;157.0;252.31;96.0;13.19;81.59;4.55;
2022-06-27 06:00:00;296.0;379.16;149.0;14.37;78.61;4.78;
2022-06-27 07:00:00;433.0;444.56;198.0;15.54;75.62;5.0;
2022-06-27 08:00:00;573.0;526.79;228.0;16.72;72.64;5.23;
2022-06-27 09:00:00;511.0;186.02;370.0;17.09;72.09;4.69;
2022-06-27 10:00:00;732.0;506.73;311.0;17.47;71.53;4.16;
2022-06-27 11:00:00;853.0;736.95;213.0;17.84;70.98;3.63;
2022-06-27 12:00:00;862.0;764.72;198.0;18.28;71.25;3.47;
2022-06-27 13:00:00;843.0;838.18;147.0;18.72;71.51;3.31;
2022-06-27 14:00:00;753.0;797.59;149.0;19.16;71.78;3.16;
2022-06-27 15:00:00;649.0;822.65;111.0;19.04;72.86;2.63;
2022-06-27 16:00:00;502.0;752.57;105.0;18.93;73.93;2.1;
2022-06-27 17:00:00;342.0;641.61;94.0;18.82;75.01;1.57;
2022-06-27 18:00:00;185.0;461.34;74.0;17.3;79.48;1.82;
2022-06-27 19:00:00;44.0;90.28;35.0;15.79;83.96;2.07;
2022-06-27 20:00:00;0.0;0.0;0.0;14.28;88.43;2.32;
2022-06-27 21:00:00;0.0;0.0;0.0;13.88;88.48;2.33;
2022-06-27 22:00:00;0.0;0.0;0.0;13.49;88.52;2.34;
2022-06-27 23:00:00;0.0;0.0;0.0;13.1;88.57;2.36;
2022-06-28 00:00:00;0.0;0.0;0.0;13.77;87.54;2.68;
2022-06-28 01:00:00;0.0;0.0;0.0;14.44;86.51;2.99;
2022-06-28 02:00:00;0.0;0.0;0.0;15.11;85.48;3.31;
2022-06-28 03:00:00;0.0;0.0;0.0;15.59;87.9;4.28;
2022-06-28 04:00:00;20.0;0.0;20.0;16.08;90.31;5.25;
2022-06-28 05:00:00;17.0;0.0;17.0;16.56;92.73;6.22;
2022-06-28 06:00:00;50.0;0.0;50.0;17.16;91.86;6.33;
2022-06-28 07:00:00;74.0;0.0;74.0;17.75;91.0;6.43;
2022-06-28 08:00:00;89.0;0.0;89.0;18.35;90.13;6.54;
2022-06-28 09:00:00;101.0;0.0;101.0;18.81;88.92;6.3;
2022-06-28 10:00:00;331.0;9.64;323.0;19.28;87.71;6.06;
2022-06-28 11:00:00;344.0;9.22;336.0;19.74;86.5;5.82;
2022-06-28 12:00:00;510.0;95.62;427.0;19.87;86.58;5.66;
2022-06-28 13:00:00;230.0;0.0;230.0;20.01;86.67;5.51;
2022-06-28 14:00:00;248.0;1.32;247.0;20.15;86.75;5.35;
2022-06-28 15:00:00;236.0;4.59;233.0;19.98;86.82;4.83;
2022-06-28 16:00:00;142.0;0.0;142.0;19.82;86.89;4.31;
2022-06-28 17:00:00;75.0;0.0;75.0;19.66;86.96;3.79;
2022-06-28 18:00:00;28.0;0.0;28.0;18.75;89.3;3.17;
2022-06-28 19:00:00;8.0;0.0;8.0;17.85;91.65;2.54;
2022-06-28 20:00:00;0.0;0.0;0.0;16.95;93.99;1.92;
2022-06-28 21:00:00;0.0;0.0;0.0;16.7;94.8;1.92;
2022-06-28 22:00:00;0.0;0.0;0.0;16.45;95.6;1.93;
2022-06-28 23:00:00;0.0;0.0;0.0;16.2;96.41;1.93;
2022-06-29 00:00:00;0.0;0.0;0.0;15.81;97.1;1.86;
2022-06-29 01:00:00;0.0;0.0;0.0;15.43;97.78;1.78;
2022-06-29 02:00:00;0.0;0.0;0.0;15.04;98.47;1.71;
2022-06-29 03:00:00;0.0;0.0;0.0;16.17;97.52;1.98;
2022-06-29 04:00:00;14.0;0.0;14.0;17.3;96.57;2.25;
2022-06-29 05:00:00;144.0;187.84;99.0;18.43;95.62;2.52;
2022-06-29 06:00:00;311.0;464.21;132.0;20.12;90.58;2.85;
2022-06-29 07:00:00;480.0;643.65;141.0;21.82;85.55;3.17;
2022-06-29 08:00:00;260.0;12.25;252.0;23.51;80.51;3.49;
2022-06-29 09:00:00;772.0;869.76;114.0;24.58;76.71;3.71;
2022-06-29 10:00:00;435.0;55.45;389.0;25.65;72.92;3.93;
2022-06-29 11:00:00;861.0;764.24;198.0;26.72;69.12;4.15;
2022-06-29 12:00:00;378.0;17.29;363.0;27.26;67.06;4.47;
2022-06-29 13:00:00;462.0;74.7;400.0;27.8;65.0;4.79;
2022-06-29 14:00:00;68.0;0.0;68.0;28.35;62.94;5.1;
2022-06-29 15:00:00;452.0;218.71;309.0;27.9;63.74;4.95;
2022-06-29 16:00:00;472.0;608.64;151.0;27.46;64.54;4.8;
2022-06-29 17:00:00;335.0;600.45;103.0;27.02;65.34;4.65;
2022-06-29 18:00:00;31.0;0.0;31.0;25.38;69.65;4.4;
2022-06-29 19:00:00;19.0;0.0;19.0;23.74;73.97;4.15;
2022-06-29 20:00:00;0.0;0.0;0.0;22.11;78.28;3.9;
2022-06-29 21:00:00;0.0;0.0;0.0;21.33;81.97;3.94;
2022-06-29 22:00:00;0.0;0.0;0.0;20.55;85.65;3.98;
2022-06-29 23:00:00;0.0;0.0;0.0;19.77;89.34;4.01;
2022-06-30 00:00:00;0.0;0.0;0.0;18.92;87.79;4.05;
2022-06-30 01:00:00;0.0;0.0;0.0;18.07;86.24;4.08;
2022-06-30 02:00:00;0.0;0.0;0.0;17.22;84.69;4.11;
2022-06-30 03:00:00;0.0;0.0;0.0;17.26;84.2;3.93;
2022-06-30 04:00:00;28.0;10.28;27.0;17.3;83.71;3.75;
2022-06-30 05:00:00;100.0;41.96;90.0;17.34;83.22;3.57;
2022-06-30 06:00:00;171.0;39.02;156.0;18.39;80.23;3.75;
2022-06-30 07:00:00;443.0;492.76;184.0;19.44;77.25;3.93;
2022-06-30 08:00:00;176.0;0.0;176.0;20.49;74.26;4.11;
2022-06-30 09:00:00;513.0;191.87;368.0;21.04;72.36;4.69;
2022-06-30 10:00:00;867.0;927.68;98.0;21.59;70.45;5.27;
2022-06-30 11:00:00;96.0;0.0;96.0;22.14;68.55;5.85;
2022-06-30 12:00:00;856.0;750.68;205.0;22.25;67.78;5.89;
2022-06-30 13:00:00;791.0;672.6;233.0;22.37;67.02;5.93;
2022-06-30 14:00:00;252.0;1.32;251.0;22.49;66.25;5.97;
2022-06-30 15:00:00;145.0;0.0;145.0;21.91;67.23;5.31;
2022-06-30 16:00:00;267.0;60.7;235.0;18.25;73.37;3.79;
2022-06-30 17:00:00;184.0;54.38;163.0;18.41;72.91;3.81;
2022-06-30 18:00:00;178.0;408.2;80.0;18.57;72.45;3.84;
2022-06-30 19:00:00;43.0;91.0;34.0;18.73;71.99;3.86;
2022-06-30 20:00:00;0.0;0.0;0.0;18.9;71.53;3.88;
2022-06-30 21:00:00;0.0;0.0;0.0;19.06;71.07;3.91;
2022-06-30 22:00:00;0.0;0.0;0.0;19.22;70.61;3.93;
2022-06-30 23:00:00;0.0;0.0;0.0;19.38;70.15;3.95;
2022-07-01 00:00:00;0.0;0.0;0.0;19.55;69.7;3.98;
2022-07-01 01:00:00;0.0;0.0;0.0;19.71;69.24;4.0;
2022-07-01 02:00:00;0.0;0.0;0.0;19.87;68.78;4.02;
2022-07-01 03:00:00;0.0;0.0;0.0;20.03;68.32;4.05;
2022-07-01 04:00:00;53.0;208.43;33.0;20.2;67.86;4.07;
2022-07-01 05:00:00;189.0;531.55;63.0;20.36;67.4;4.09;
2022-07-01 06:00:00;341.0;665.45;86.0;20.52;66.94;4.12;
2022-07-01 07:00:00;498.0;756.95;101.0;20.68;66.49;4.14;
2022-07-01 08:00:00;641.0;813.85;111.0;27.37;59.87;4.33;
2022-07-01 09:00:00;764.0;861.13;114.0;28.74;57.33;4.74;
2022-07-01 10:00:00;847.0;874.18;123.0;30.11;54.8;5.14;
2022-07-01 11:00:00;893.0;887.6;124.0;31.48;52.26;5.54;
2022-07-01 12:00:00;893.0;888.4;123.0;31.88;50.88;5.32;
2022-07-01 13:00:00;852.0;889.97;114.0;32.28;49.49;5.09;
2022-07-01 14:00:00;761.0;846.04;121.0;32.68;48.11;4.87;
2022-07-01 15:00:00;653.0;855.58;94.0;32.04;49.64;4.33;
2022-07-01 16:00:00;500.0;757.18;101.0;31.41;51.17;3.79;
2022-07-01 17:00:00;333.0;601.24;101.0;30.78;52.7;3.26;
2022-07-01 18:00:00;165.0;317.05;89.0;29.56;53.29;3.5;
2022-07-01 19:00:00;41.0;71.11;34.0;28.34;53.88;3.74;
2022-07-01 20:00:00;0.0;0.0;0.0;27.11;54.47;3.99;
2022-07-01 21:00:00;0.0;0.0;0.0;26.68;55.26;4.22;
2022-07-01 22:00:00;0.0;0.0;0.0;26.24;56.06;4.45;
2022-07-01 23:00:00;0.0;0.0;0.0;25.81;56.85;4.68;
2022-07-02 00:00:00;0.0;0.0;0.0;25.05;58.61;4.72;
2022-07-02 01:00:00;0.0;0.0;0.0;24.3;60.38;4.77;
2022-07-02 02:00:00;0.0;0.0;0.0;23.54;62.14;4.81;
2022-07-02 03:00:00;0.0;0.0;0.0;23.89;64.67;4.53;
2022-07-02 04:00:00;33.0;42.32;29.0;24.25;67.21;4.24;
2022-07-02 05:00:00;171.0;381.91;81.0;24.6;69.74;3.96;
2022-07-02 06:00:00;325.0;570.84;107.0;26.13;69.62;3.81;
2022-07-02 07:00:00;479.0;670.79;128.0;27.66;69.5;3.66;
2022-07-02 08:00:00;624.0;745.99;139.0;29.19;69.38;3.5;
2022-07-02 09:00:00;744.0;789.25;149.0;30.33;66.98;3.45;
2022-07-02 10:00:00;834.0;830.3;147.0;31.46;64.58;3.39;
2022-07-02 11:00:00;883.0;858.25;140.0;32.6;62.18;3.34;
2022-07-02 12:00:00;888.0;872.79;132.0;31.74;64.42;3.99;
2022-07-02 13:00:00;835.0;830.12;147.0;30.88;66.65;4.64;
2022-07-02 14:00:00;719.0;695.69;193.0;30.03;68.89;5.3;
2022-07-02 15:00:00;255.0;10.72;248.0;28.11;73.33;4.84;
2022-07-02 16:00:00;362.0;235.47;238.0;26.19;77.76;4.39;
2022-07-02 17:00:00;129.0;5.19;127.0;24.27;82.2;3.93;
2022-07-02 18:00:00;119.0;87.78;98.0;23.4;83.61;4.06;
2022-07-02 19:00:00;55.0;235.01;32.0;22.52;85.03;4.19;
2022-07-02 20:00:00;0.0;0.0;0.0;21.64;86.44;4.32;
2022-07-02 21:00:00;0.0;0.0;0.0;21.16;88.32;3.79;
2022-07-02 22:00:00;0.0;0.0;0.0;20.68;90.2;3.26;
2022-07-02 23:00:00;0.0;0.0;0.0;20.2;92.08;2.73;
2022-07-03 00:00:00;0.0;0.0;0.0;19.5;91.82;2.41;
2022-07-03 01:00:00;0.0;0.0;0.0;18.79;91.56;2.1;
2022-07-03 02:00:00;0.0;0.0;0.0;18.09;91.3;1.78;
2022-07-03 03:00:00;0.0;0.0;0.0;18.8;90.78;1.61;
2022-07-03 04:00:00;32.0;32.25;29.0;19.52;90.25;1.45;
2022-07-03 05:00:00;160.0;315.98;86.0;20.23;89.73;1.28;
2022-07-03 06:00:00;318.0;538.75;113.0;21.77;86.11;1.51;
2022-07-03 07:00:00;480.0;682.0;124.0;23.31;82.48;1.74;
2022-07-03 08:00:00;633.0;785.82;123.0;24.85;78.86;1.97;
2022-07-03 09:00:00;754.0;831.47;128.0;25.87;76.25;1.93;
2022-07-03 10:00:00;829.0;815.43;155.0;26.88;73.64;1.89;
2022-07-03 11:00:00;847.0;743.36;204.0;27.9;71.03;1.85;
2022-07-03 12:00:00;892.0;887.26;124.0;28.26;70.77;2.22;
2022-07-03 13:00:00;843.0;859.61;131.0;28.63;70.51;2.59;
2022-07-03 14:00:00;757.0;831.09;129.0;29.0;70.25;2.97;
2022-07-03 15:00:00;639.0;799.89;117.0;28.72;71.58;3.08;
2022-07-03 16:00:00;482.0;670.88;129.0;28.45;72.92;3.2;
2022-07-03 17:00:00;311.0;475.33;128.0;28.18;74.25;3.31;
2022-07-03 18:00:00;152.0;238.82;95.0;27.14;76.3;3.8;
2022-07-03 19:00:00;15.0;0.0;15.0;26.09;78.34;4.29;
2022-07-03 20:00:00;0.0;0.0;0.0;25.04;80.39;4.79;
2022-07-03 21:00:00;0.0;0.0;0.0;24.8;80.87;4.72;
2022-07-03 22:00:00;0.0;0.0;0.0;24.57;81.36;4.65;
2022-07-03 23:00:00;0.0;0.0;0.0;24.33;81.84;4.58;
2022-07-04 00:00:00;0.0;0.0;0.0;24.14;82.44;4.57;
2022-07-04 01:00:00;0.0;0.0;0.0;23.94;83.03;4.56;
2022-07-04 02:00:00;0.0;0.0;0.0;23.75;83.63;4.55;
2022-07-04 03:00:00;0.0;0.0;0.0;24.59;81.49;4.63;
2022-07-04 04:00:00;5.0;0.0;5.0;25.42;79.35;4.72;
2022-07-04 05:00:00;156.0;292.29;88.0;26.26;77.21;4.8;
2022-07-04 06:00:00;198.0;87.06;165.0;27.96;74.32;4.59;
2022-07-04 07:00:00;382.0;303.46;224.0;29.66;71.42;4.38;
2022-07-04 08:00:00;603.0;669.96;169.0;31.36;68.53;4.17;
2022-07-04 09:00:00;428.0;90.45;360.0;31.68;67.94;4.16;
2022-07-04 10:00:00;828.0;815.12;155.0;32.01;67.34;4.15;
2022-07-04 11:00:00;886.0;872.47;132.0;32.33;66.75;4.14;
2022-07-04 12:00:00;891.0;887.94;123.0;31.64;67.16;4.05;
2022-07-04 13:00:00;830.0;815.5;155.0;30.95;67.56;3.96;
2022-07-04 14:00:00;764.0;860.79;114.0;30.26;67.97;3.88;
2022-07-04 15:00:00;636.0;786.7;123.0;29.05;69.8;3.69;
2022-07-04 16:00:00;366.0;247.31;236.0;27.85;71.63;3.51;
2022-07-04 17:00:00;141.0;13.01;136.0;26.65;73.46;3.32;
2022-07-04 18:00:00;56.0;0.0;56.0;25.23;75.96;3.12;
2022-07-04 19:00:00;23.0;0.0;23.0;23.81;78.46;2.91;
2022-07-04 20:00:00;0.0;0.0;0.0;22.38;80.96;2.7;
2022-07-04 21:00:00;0.0;0.0;0.0;21.72;82.0;2.41;
2022-07-04 22:00:00;0.0;0.0;0.0;21.06;83.05;2.12;
2022-07-04 23:00:00;0.0;0.0;0.0;20.4;84.09;1.83;
2022-07-05 00:00:00;0.0;0.0;0.0;19.52;87.66;1.75;
2022-07-05 01:00:00;0.0;0.0;0.0;18.63;91.22;1.66;
2022-07-05 02:00:00;0.0;0.0;0.0;17.75;94.79;1.57;
2022-07-05 03:00:00;0.0;0.0;0.0;18.58;93.46;2.21;
2022-07-05 04:00:00;16.0;0.0;16.0;19.42;92.12;2.84;
2022-07-05 05:00:00;93.0;34.63;85.0;20.25;90.79;3.48;
2022-07-05 06:00:00;245.0;211.9;165.0;21.41;88.48;3.07;
2022-07-05 07:00:00;349.0;215.69;237.0;22.58;86.16;2.66;
2022-07-05 08:00:00;408.0;151.58;310.0;23.74;83.85;2.25;
2022-07-05 09:00:00;67.0;0.0;67.0;24.49;82.85;2.97;
2022-07-05 10:00:00;750.0;580.84;271.0;25.23;81.86;3.7;
2022-07-05 11:00:00;814.0;650.93;252.0;25.98;80.86;4.43;
