Date,Hour,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
16.07.,17,0.20521764684350677,0.2616584336199348,0.16606231785299694,0.14284398055240582,0.24962221813595692,0.177555103647941,0.19218637127622365,0.20261953910540353,0.26224785097665615,0.20714335714601986,0.21247436408816722,0.18623988138682945,0.24284869302000273,0.21014524857874203,0.24561613659815024,0.21815324581622675,0.11874385442096574,0.20949620149202727,0.21722429103300583,0.14415372587997033,0.16274227878320985,0.22187767674719752,0.10082079235903041,0.238871304769033,0.31241518542334257,0.3003023488032845,0.19141106423946536,0.24374486699667797,0.2704221694662966,0.25412814195940897,0.22189329759545628,0.3042429773171127,0.24421625246166806,0.25386722022117636,0.190431943084938,0.1673379038990913,0.2812559459443781,0.24908521186305602
16.07.,18,0.11454218473510841,0.15313650864109085,0.10126855394778575,0.08711763239186654,0.152969855456895,0.10588358974971401,0.11063579073787787,0.1221953331487726,0.14869657918783316,0.13024627819558432,0.1253205696055749,0.10886683233308234,0.14785726929550871,0.12270414440915856,0.14729513153478035,0.12737460643183754,0.06203009292313432,0.1328626401012439,0.13121268995751725,0.09340956420007564,0.08900154346523473,0.12417757079349298,0.06376908082919552,0.14134064075092256,0.18427094964518742,0.17221637938637288,0.11951884380296254,0.1465925659596591,0.15888805657770544,0.14641238257805916,0.13895570376852429,0.17888124507240083,0.15091208541877654,0.15578730895292991,0.12430882806596208,0.09326558237300789,0.16390767680812826,0.14572999048574142
16.07.,19,0.0450593370546492,0.060216869819461,0.03982592066538081,0.034820062659464586,0.062290315751446584,0.043687424740200695,0.04390639882082219,0.052754966847155964,0.056794014262101775,0.05141594101928205,0.0529668991994791,0.04226469748639208,0.059509769630054624,0.04904094731771735,0.05709410991802268,0.045372588331183676,0.024466173812885496,0.05655641695212367,0.052351929450381904,0.03932939864243938,0.032859660286921916,0.04620725686521869,0.02330578811443065,0.05519756130768374,0.07024586244987518,0.06295270390372774,0.04773396851304266,0.06002555039001921,0.05973330103572367,0.05227685894255725,0.054366651174545234,0.06742192102843489,0.06114077086329285,0.06180751150607913,0.05379538508251875,0.03246711056980223,0.06216659181543631,0.056448938735844424
16.07.,20,0.0015781476982483814,0.0028967788923356897,0.0007920806259828948,0.0006207076284248934,0.002859354717865943,0.0019088318201207748,0.0009201267959318547,0.002223608374173254,0.002234038560242959,0.001719788648279628,0.0024068368791997467,0.0014074302897310732,0.0025682200535604863,0.0020914542494798105,0.002665443636319139,0.0011990123262968508,0.001525323707144613,0.0030067400333688467,0.0021798678433396727,0.0020318363252647123,0.001980612100579795,0.002044162488901019,0.0001635802160086357,0.0021079399463353908,0.003595764321974787,0.0022874551401265617,0.0010098656006933618,0.002941938424375987,0.003124242963218335,0.0005353200469738376,0.0022861559466012577,0.0029752518306010505,0.0030771682731407244,0.0031856749616041686,0.0026516722939957,0.000193853436052397,0.0029823016229928393,0.0018065741347565887
16.07.,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.07.,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.07.,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.07.,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.07.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.07.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.07.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.07.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.07.,5,0.004335760695742015,0.007208653894587072,0.004326225556973258,0.006343708877639408,0.006973678724079668,0.005585380021487027,0.0017156871013104494,0.005582045649246701,0.005797578068914354,0.006882758333433877,0.007149530840006216,0.002155015734778113,0.006497488318153716,0.0065293761259082265,0.006298389369687002,0.004222259251674685,0.005655784089079786,0.007196994219818284,0.006995737290726129,0.004757348128992649,0.001946263378761499,0.004363892882008876,0.0019383024958822413,0.006756774737542244,0.007438440846873191,0.005893816034831157,0.004404883596995596,0.0064533112732926045,0.005763177946925575,0.0025925969905208675,0.006277217134434476,0.006872839497035286,0.006807370598069493,0.00670360387717333,0.007137693858986582,0.0036373363351920422,0.006875551715021574,0.00631489310064413
17.07.,6,0.042161937374786136,0.07038995540554409,0.03934178331759098,0.06464338354117048,0.07019345359973507,0.04955985544174711,0.021290392648494198,0.059358447576438385,0.056269072828596854,0.062471851308747245,0.06469578671722537,0.040997172598691144,0.06550555865360477,0.06617950068708205,0.05807887983911994,0.05009430920131061,0.05013889434718076,0.07152658837650032,0.06378440550601559,0.05338720167316876,0.025115540695697852,0.052437790703604076,0.03696574086437549,0.06813886789901358,0.07283850042930105,0.06253552652490202,0.04985510185093528,0.06533120734544175,0.05993390549764787,0.026515567263682295,0.06535160746361213,0.07045259536500013,0.07047657191778409,0.06787209701928004,0.06761569810711449,0.04644556482781281,0.06968857982400387,0.061905740442195455
17.07.,7,0.10297360386823629,0.1768215652272233,0.09119660524536832,0.15371729543427948,0.17869209562123636,0.11102600047380529,0.06258368240709691,0.14040620257897762,0.12389785556926215,0.14255240550383547,0.15690639492172337,0.10926167873426135,0.1558064966814722,0.1565298556751541,0.13664009234244612,0.11962844987681508,0.1024537870173051,0.18003487991339495,0.14244821752878295,0.12397924786705063,0.05391137932558859,0.1404704731824676,0.1039523915854415,0.1658141742165294,0.19300890008148341,0.16113350935575632,0.12027226213313585,0.13926483119025432,0.1332961653153965,0.06921170386596433,0.150306650089778,0.18387329938582325,0.1820607335693598,0.17094952612992179,0.162611925146612,0.12340669004870683,0.17829764332897596,0.15497105313940207
17.07.,8,0.18336232623027365,0.299333502525546,0.15050323485149092,0.25551494778919737,0.3037733532913336,0.17281068352234763,0.11456283705895509,0.23335044599713872,0.1964137009733024,0.22526259859568246,0.2678518433811615,0.19716998061321894,0.2586888653510218,0.25608364386196353,0.2214115399908227,0.201008434852885,0.15735192263366554,0.3054110850166292,0.21510722479194666,0.2031905158792493,0.08244833615655135,0.23379416841820805,0.18336810116443072,0.2746715603056235,0.3313043153717599,0.27792556285126274,0.20066342019876932,0.1993941266637827,0.20256326606397915,0.11831629100100202,0.24935955410121852,0.3152206496205931,0.3131983549110821,0.2833510373883794,0.2646105600875706,0.21606194999801598,0.3024760864209477,0.26774342789189565
17.07.,9,0.2620242730701575,0.41069227185388363,0.21932302954479616,0.34190184147181113,0.41707043284024453,0.2410347544139263,0.14887804132125287,0.30447984067473705,0.26935765943268714,0.3048013176981036,0.365723174241348,0.28236009607484475,0.3544106312322016,0.3419355770567816,0.3016425229108425,0.2959891461442927,0.2233091012556026,0.41347173445479324,0.2809059541200413,0.28464481380684425,0.1139225836309536,0.31222603677461347,0.23890574472441306,0.3773351512962683,0.4542077786592692,0.38339904795221014,0.26877984318476045,0.26954871233679123,0.2649539912412326,0.17635672441764857,0.357327773543053,0.4318016752474494,0.427525960028926,0.37088486136717,0.35312364657855844,0.2935486476898995,0.4185770409984162,0.36706495215642293
17.07.,10,0.32508910459957713,0.501516184956628,0.2989981731028044,0.39979889404365765,0.5033444884515309,0.30680052485010634,0.19217014416185857,0.3520961498879943,0.3357194202964674,0.3673238104108133,0.4419381135345053,0.3536277771872671,0.4260852700906779,0.3975698901257887,0.3757460809887475,0.3762946610161788,0.27877645655460087,0.4958278361759764,0.3427524168782473,0.3503076029994887,0.13673431851531848,0.36961850077625114,0.28419854087794266,0.4361610168195597,0.5486473047131953,0.4627121804191611,0.31337603817843035,0.32497320382978273,0.34595999600416283,0.24518543896558412,0.42832170398925645,0.5214574667512758,0.5004748598004085,0.4246806469298765,0.3860538709158054,0.35213271164389937,0.5001269469442744,0.43555961877335947
17.07.,11,0.3603428864996916,0.5580003154319307,0.34985190366398566,0.4242119678981462,0.5477137662840124,0.34829945805515516,0.2437621790501997,0.38593914629578474,0.3758119109162274,0.3823640778847251,0.4672279938474946,0.40910136401282915,0.4608647190831168,0.4261949668356313,0.44179267443709486,0.406157761521341,0.3244861829823992,0.5326041054796179,0.39364148229685236,0.38587312256329237,0.14818921073762392,0.4049621417496625,0.32445107712733023,0.46466287331449013,0.6100205832138057,0.5188481562162057,0.3339456093793308,0.3667982613858061,0.4249903804600688,0.2860971006646529,0.461410672179137,0.5737298041121213,0.539757469016598,0.472459820890325,0.38095763052289583,0.3827882984193629,0.534488472564917,0.4727485714416466
17.07.,12,0.3829686861488316,0.5867260582109424,0.3789854130679706,0.4322277241754244,0.5453055521434136,0.368743964162098,0.2759419015653443,0.4129808819581318,0.3938210845788522,0.3820537143258309,0.45625642927611865,0.44637355933803796,0.4618714850396911,0.43221660275048657,0.48892938365959093,0.4086632185193471,0.3600329322730337,0.5262262634065779,0.41535199378173715,0.4148287625291055,0.1452513734400305,0.40921262136425557,0.35207288397280423,0.5062858738445715,0.6396115672473754,0.5569450256553402,0.3351454481105594,0.3944075292434513,0.4589058510847341,0.27746686958269234,0.47848906405265135,0.588218389639476,0.5512409994842604,0.5201206055156316,0.392295719776153,0.4051371439380462,0.5483247359092546,0.46977108984514016
17.07.,13,0.37741798322850606,0.5766356258591072,0.39519113857552446,0.4330236224391424,0.5071334667574676,0.36520869831911895,0.283136277533467,0.40862593795283036,0.4015035312676708,0.3786878255401132,0.44761004395526127,0.44622426833054374,0.4485589380970321,0.4204294858059559,0.506102037398761,0.3976130859340186,0.3719166572574405,0.5077329696855077,0.4247948603425323,0.4188394587363913,0.12208086549129726,0.39808666392464975,0.3678595133108985,0.534632776653131,0.6375603327904364,0.560826901250316,0.3058722758531055,0.391388620994906,0.4406676060816365,0.24428759966659935,0.45779077959262315,0.5599727963269364,0.5402024793196208,0.5467584502919381,0.3884806457751889,0.42310790205358784,0.5328795761166879,0.4538809568998123
17.07.,14,0.34913816249502183,0.5366448718559282,0.3865453390315465,0.4116614378138412,0.45613892691318025,0.3525127212493169,0.2663279961962198,0.35570450284801314,0.3868225034909311,0.35501566438874943,0.419205069481038,0.41989181313241486,0.42161651227293856,0.38878616956424805,0.5020700484728592,0.36490988802467156,0.3501068935196956,0.47841065116531495,0.4202282419515818,0.3967545924694309,0.10611164193100214,0.3769492363290866,0.37023624009105405,0.51802996604299,0.6054670517528759,0.5251972523654904,0.2776495356244219,0.36432371637383154,0.399685282593835,0.2225439583074636,0.4067784701745648,0.5020712711138602,0.5036831687231389,0.5378730007413455,0.34782422162153565,0.4156291406537651,0.4904134926254266,0.431672026431995
17.07.,15,0.3064212105285809,0.47460493966194345,0.35195721785532497,0.3722307253674527,0.38568526774245643,0.3195191743794927,0.23729382455484122,0.2992428401938516,0.3536650381179697,0.31034605174424046,0.3726979556730018,0.38490807208963357,0.36202377810685993,0.35026850812691646,0.46039773091728686,0.2979114892781571,0.3150211215139378,0.42391506843358334,0.3687880607925923,0.35617969734248733,0.09584864197683005,0.31524867448024607,0.3644544683846214,0.46386288468653003,0.5418601932893704,0.4577266780150716,0.26480662911731784,0.31120390981542523,0.3431125353803034,0.19193637820747375,0.3431664701824845,0.42132463593717817,0.4456331890655013,0.48415262336358605,0.2852884969327798,0.3781641587884608,0.4292278897014198,0.38602169365162586
17.07.,16,0.25367909546139666,0.38347694443162816,0.28807415938379843,0.32201580411259484,0.2937251460848724,0.25396423671986124,0.19957821645856816,0.22709562276662648,0.2985071382350626,0.2603021464211122,0.31206751377406067,0.32538857271325683,0.2927114662259853,0.28453845982771697,0.3806990010639434,0.22015432907085963,0.2709695387106724,0.3539040593423167,0.2962313617518717,0.2989311682511101,0.07334959469374853,0.2412654319495798,0.3212803980023886,0.377126187897519,0.44873426536309763,0.37016883689725233,0.22366492912278332,0.23648219955454688,0.2566702519959302,0.13465174339185806,0.2693386820665803,0.33148737246540333,0.3745680849036448,0.3860795305844241,0.22098557540885025,0.3230299860341189,0.34756838590128836,0.3105779873029635
17.07.,17,0.1991951226154977,0.2721434328724176,0.2064437128644355,0.24938291941032173,0.19793271635571444,0.179550764357082,0.13870013792172442,0.14644024818786297,0.22242239370199746,0.19615442972912972,0.2275923780855933,0.23301713662322512,0.2214487838803743,0.19009987073154638,0.2847441159214067,0.15336326908752126,0.19986047640318572,0.2655156882950492,0.22023012445241333,0.22178997668151107,0.04997777483034426,0.17568485611048817,0.23920554903312977,0.27041548373264884,0.32859696681513173,0.2693387867388391,0.16279913418393266,0.15386551178155156,0.16805646555348092,0.08331228618662262,0.18110405952334427,0.24013786748537097,0.27954727014882264,0.26110213079386707,0.1505761114778103,0.2566325497519244,0.2609228986970892,0.22271585957712195
17.07.,18,0.12035972356503531,0.15614564157196809,0.12070555014830109,0.1544029574881264,0.1134543140099775,0.10172783741631694,0.07285175150159007,0.08478101971932964,0.13565455963048262,0.12415657329506763,0.13762325605767664,0.13297054199064084,0.13652030815597058,0.1092471865559354,0.17356212482678474,0.08975608804808966,0.11300761461022577,0.1593858338266012,0.13574882545279687,0.13282003521757962,0.02625259444654099,0.10741736322594561,0.14800920077272808,0.15960116609712888,0.1916432788746335,0.16066893267850785,0.09927172599737796,0.0819314849051373,0.09350218222979166,0.047827266035164,0.09795414362031538,0.14224776688860954,0.16795647288069723,0.14308194460415385,0.08250375044337069,0.15787740720774704,0.1550207183455768,0.14080142355548364
17.07.,19,0.04669390749205029,0.05730310156585112,0.04856896205046485,0.06104622249590657,0.044238015252445,0.03622141265815963,0.02777295869040633,0.032768264688596435,0.05266381061365448,0.05398834276850182,0.05590553362794302,0.051435093201365384,0.05327835584033972,0.04249651020536671,0.06764642548533595,0.03425993038263334,0.039677267365367794,0.06255278005179615,0.054771003299871335,0.056491812263651756,0.006816157275750451,0.04177397677727205,0.057678705605644406,0.0603643502951505,0.0700424050444327,0.06195879175957801,0.041289399303803716,0.03037977547374291,0.037452114426669125,0.0220719247230318,0.03764427548339298,0.05703886625487704,0.06470841800171787,0.05634976980444753,0.032705872361723086,0.06063544536867295,0.05790074542987614,0.05834418970798438
17.07.,20,0.0022384501073739933,0.001530551322043347,0.0015079308764616326,0.002836915166264238,0.0006269878718202442,0.0015564493026302595,0.0001569600980857672,0.0003600467962181484,0.002167469347214817,0.00213003114401828,0.002840916876216736,0.0017765443697496794,0.001742219655519991,0.0010815811187581497,0.003263070113249685,0.00046396240746880864,0.0002464564650876251,0.002849382473013817,0.001848691494485531,0.0020621609933049686,0.00021113689643867552,0.001578767594040376,0.0019431887559361312,0.002124117999615224,0.0032367063044462397,0.0028072540273844297,0.00177503659573448,0.0013862818585556875,0.0023002513678272996,0.0019316749687959133,1.3062514106002408e-05,0.0019900338913491095,0.002684097881316897,0.0028474565488752048,0.0007931779228688503,0.00266600510230041,0.002446464783151841,0.0024778253941395044
17.07.,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.07.,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.07.,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.07.,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.07.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
