,onDE,onBE,onDKW,onUK,onNL_NE,onNL_SE,onNL_NW,onNL_SW,onNL_CE,onNL_W,onNL_E,onNOS
32,46177.126418165004,6614.3814650477325,1702.8694152263265,0.0,1690.1045919980268,1690.1045919980268,1690.1045919980268,1690.1045919980268,1690.1045919980268,1690.1045919980268,1690.1045919980268,0.0
33,45899.14948736279,6579.722010470788,1693.6344017161855,0.0,1683.0661289400778,1683.0661289400778,1683.0661289400778,1683.0661289400778,1683.0661289400778,1683.0661289400778,1683.0661289400778,0.0
34,43959.36078581539,6337.860147343768,1629.1902954591978,0.0,1633.9500707237837,1633.9500707237837,1633.9500707237837,1633.9500707237837,1633.9500707237837,1633.9500707237837,1633.9500707237837,0.0
35,44944.96861900027,6460.750308863175,1661.9343855133454,0.0,1658.9059701341305,1658.9059701341305,1658.9059701341305,1658.9059701341305,1658.9059701341305,1658.9059701341305,1658.9059701341305,0.0
36,46170.72508584836,6613.583317208558,1702.6567486922497,0.0,1689.9425082563932,1689.9425082563932,1689.9425082563932,1689.9425082563932,1689.9425082563932,1689.9425082563932,1689.9425082563932,0.0
37,47023.841374244446,6719.953817671257,1730.9991741817407,0.0,1711.5436802050208,1711.5436802050208,1711.5436802050208,1711.5436802050208,1711.5436802050208,1711.5436802050208,1711.5436802050208,0.0
38,46985.828067500915,6715.2141420636635,1729.736287364736,0.0,1710.5811713577843,1710.5811713577843,1710.5811713577843,1710.5811713577843,1710.5811713577843,1710.5811713577843,1710.5811713577843,0.0
39,46379.25557809785,6639.58386733756,1709.5845966530237,0.0,1695.2225657126653,1695.2225657126653,1695.2225657126653,1695.2225657126653,1695.2225657126653,1695.2225657126653,1695.2225657126653,0.0
40,46499.32681143603,6654.55490628627,1713.5736307748748,0.0,1698.2628069936031,1698.2628069936031,1698.2628069936031,1698.2628069936031,1698.2628069936031,1698.2628069936031,1698.2628069936031,0.0
41,48375.88539714284,6888.532944947901,1775.9170915849522,0.0,1745.777858848652,1745.777858848652,1745.777858848652,1745.777858848652,1745.777858848652,1745.777858848652,1745.777858848652,0.0
42,47781.91822879489,6814.474360186418,1756.1841777476657,0.0,1730.7384238855175,1730.7384238855175,1730.7384238855175,1730.7384238855175,1730.7384238855175,1730.7384238855175,1730.7384238855175,0.0
43,48142.13809579628,6859.388245961103,1768.1514849942732,0.0,1739.8593038783704,1739.8593038783704,1739.8593038783704,1739.8593038783704,1739.8593038783704,1739.8593038783704,1739.8593038783704,0.0
44,47466.1191678405,6775.099066787058,1745.6926287331949,0.0,1722.7422926315753,1722.7422926315753,1722.7422926315753,1722.7422926315753,1722.7422926315753,1722.7422926315753,1722.7422926315753,0.0
45,47819.93770252524,6819.2148047225655,1757.4472694457247,0.0,1731.7010888827942,1731.7010888827942,1731.7010888827942,1731.7010888827942,1731.7010888827942,1731.7010888827942,1731.7010888827942,0.0
46,48287.426138231545,6877.503433767609,1772.9782777460296,0.0,1743.5380426733172,1743.5380426733172,1743.5380426733172,1743.5380426733172,1743.5380426733172,1743.5380426733172,1743.5380426733172,0.0
47,49146.75874933975,6984.649014212861,1801.5272233379771,0.0,1765.2966138623758,1765.2966138623758,1765.2966138623758,1765.2966138623758,1765.2966138623758,1765.2966138623758,1765.2966138623758,0.0
48,49229.00168553895,6994.903445410601,1804.2595170744441,0.0,1767.3790307972806,1767.3790307972806,1767.3790307972806,1767.3790307972806,1767.3790307972806,1767.3790307972806,1767.3790307972806,0.0
49,49115.14060792605,6980.70671751589,1800.4767981739951,0.0,1764.4960326067333,1764.4960326067333,1764.4960326067333,1764.4960326067333,1764.4960326067333,1764.4960326067333,1764.4960326067333,0.0
50,49576.41888790705,7038.221035506935,1815.8014912528974,0.0,1776.1757433068656,1776.1757433068656,1776.1757433068656,1776.1757433068656,1776.1757433068656,1776.1757433068656,1776.1757433068656,0.0
51,50410.52852293138,7142.221698165838,1843.5124733338864,0.0,1797.295660831875,1797.295660831875,1797.295660831875,1797.295660831875,1797.295660831875,1797.295660831875,1797.295660831875,0.0
52,50865.41163758255,7198.938637246259,1858.6247047597656,0.0,1808.8134439404137,1808.8134439404137,1808.8134439404137,1808.8134439404137,1808.8134439404137,1808.8134439404137,1808.8134439404137,0.0
53,51105.56027124574,7228.8814840722325,1866.6029778845216,0.0,1814.894082652329,1814.894082652329,1814.894082652329,1814.894082652329,1814.894082652329,1814.894082652329,1814.894082652329,0.0
54,51642.686322096095,7295.852854350394,1884.447503046867,0.0,1828.4942826957715,1828.4942826957715,1828.4942826957715,1828.4942826957715,1828.4942826957715,1828.4942826957715,1828.4942826957715,0.0
55,52097.569436747275,7352.569793430817,1899.5597344727466,0.0,1840.0120658043104,1840.0120658043104,1840.0120658043104,1840.0120658043104,1840.0120658043104,1840.0120658043104,1840.0120658043104,0.0
56,52413.559674293014,7391.9689236153545,1910.0576347998924,0.0,1848.0130377094956,1848.0130377094956,1848.0130377094956,1848.0130377094956,1848.0130377094956,1848.0130377094956,1848.0130377094956,0.0
57,52451.38797143203,7396.6855313663245,1911.314375185277,0.0,1848.970862055529,1848.970862055529,1848.970862055529,1848.970862055529,1848.970862055529,1848.970862055529,1848.970862055529,0.0
58,50947.654573781736,7209.1930684439985,1861.356998496232,0.0,1810.8958608753178,1810.8958608753178,1810.8958608753178,1810.8958608753178,1810.8958608753178,1810.8958608753178,1810.8958608753178,0.0
59,51351.91289364743,7259.597873023652,1874.7873613496267,0.0,1821.131808304595,1821.131808304595,1821.131808304595,1821.131808304595,1821.131808304595,1821.131808304595,1821.131808304595,0.0
60,51927.05841822814,7331.309687837961,1893.8949782100312,0.0,1835.6946733453144,1835.6946733453144,1835.6946733453144,1835.6946733453144,1835.6946733453144,1835.6946733453144,1835.6946733453144,0.0
61,52015.51151015262,7342.3384300897005,1896.8335871679005,0.0,1837.9343333706092,1837.9343333706092,1837.9343333706092,1837.9343333706092,1837.9343333706092,1837.9343333706092,1837.9343333706092,0.0
62,51648.8964778214,7296.627165404393,1884.6538182682698,0.0,1828.6515257861622,1828.6515257861622,1828.6515257861622,1828.6515257861622,1828.6515257861622,1828.6515257861622,1828.6515257861622,0.0
63,51415.14917647485,7267.482466417596,1876.8882116775908,0.0,1822.732970815881,1822.732970815881,1822.732970815881,1822.732970815881,1822.732970815881,1822.732970815881,1822.732970815881,0.0
64,51421.550508791486,7268.280614256771,1877.1008782116678,0.0,1822.8950545575146,1822.8950545575146,1822.8950545575146,1822.8950545575146,1822.8950545575146,1822.8950545575146,1822.8950545575146,0.0
65,51560.44338589693,7285.598423152655,1881.7152093104007,0.0,1826.4118657608676,1826.4118657608676,1826.4118657608676,1826.4118657608676,1826.4118657608676,1826.4118657608676,1826.4118657608676,0.0
66,51800.585852573306,7315.540501050075,1889.6932775541031,0.0,1832.492348322743,1832.492348322743,1832.492348322743,1832.492348322743,1832.492348322743,1832.492348322743,1832.492348322743,0.0
67,52205.02918204352,7365.968373486352,1903.1297868391182,0.0,1842.7329802532233,1842.7329802532233,1842.7329802532233,1842.7329802532233,1842.7329802532233,1842.7329802532233,1842.7329802532233,0.0
68,52622.08399955568,7417.968704815803,1916.9852778796126,0.0,1853.292939015728,1853.292939015728,1853.292939015728,1853.292939015728,1853.292939015728,1853.292939015728,1853.292939015728,0.0
69,53001.12551032432,7465.229360537661,1929.5778821031017,0.0,1862.8903889309963,1862.8903889309963,1862.8903889309963,1862.8903889309963,1862.8903889309963,1862.8903889309963,1862.8903889309963,0.0
70,53007.520675654145,7466.0267394482835,1929.790343756125,0.0,1863.05231652259,1863.05231652259,1863.05231652259,1863.05231652259,1863.05231652259,1863.05231652259,1863.05231652259,0.0
71,53670.93428255481,7548.744228657708,1951.8304231427783,0.0,1879.850157087401,1879.850157087401,1879.850157087401,1879.850157087401,1879.850157087401,1879.850157087401,1879.850157087401,0.0
72,54068.97627970839,7598.373953254809,1965.0542658937163,0.0,1889.9287052762472,1889.9287052762472,1889.9287052762472,1889.9287052762472,1889.9287052762472,1889.9287052762472,1889.9287052762472,0.0
73,53828.833813032004,7568.431875357388,1957.076197650014,0.0,1883.848222714372,1883.848222714372,1883.848222714372,1883.848222714372,1883.848222714372,1883.848222714372,1883.848222714372,0.0
74,53645.71130647093,7545.599310871359,1950.9924596318197,0.0,1879.211503423352,1879.211503423352,1879.211503423352,1879.211503423352,1879.211503423352,1879.211503423352,1879.211503423352,0.0
75,54568.08902381521,7660.605647925377,1981.6359042390568,0.0,1902.5663964724533,1902.5663964724533,1902.5663964724533,1902.5663964724533,1902.5663964724533,1902.5663964724533,1902.5663964724533,0.0
76,55996.15966020067,7838.664126417208,2029.0795952762783,0.0,1938.7255928105574,1938.7255928105574,1938.7255928105574,1938.7255928105574,1938.7255928105574,1938.7255928105574,1938.7255928105574,0.0
77,56583.72549623197,7911.924563339515,2048.5998425794883,0.0,1953.602944032058,1953.602944032058,1953.602944032058,1953.602944032058,1953.602944032058,1953.602944032058,1953.602944032058,0.0
78,57746.43685684398,8056.896815076131,2087.2277067431028,0.0,1983.0431602942783,1983.0431602942783,1983.0431602942783,1983.0431602942783,1983.0431602942783,1983.0431602942783,1983.0431602942783,0.0
79,59509.31937454243,8276.701193699675,2145.7945950843523,0.0,2027.6798984599834,2027.6798984599834,2027.6798984599834,2027.6798984599834,2027.6798984599834,2027.6798984599834,2027.6798984599834,0.0
80,61562.784144098194,8532.736716864783,2214.0152738101683,0.0,2079.6742703656214,2079.6742703656214,2079.6742703656214,2079.6742703656214,2079.6742703656214,2079.6742703656214,2079.6742703656214,0.0
81,62137.74465907438,8604.42546382247,2233.116744238952,0.0,2094.2324509051377,2094.2324509051377,2094.2324509051377,2094.2324509051377,2094.2324509051377,2094.2324509051377,2094.2324509051377,0.0
82,63527.79582172949,8777.743497778154,2279.2973435781146,0.0,2129.4289822459655,2129.4289822459655,2129.4289822459655,2129.4289822459655,2129.4289822459655,2129.4289822459655,2129.4289822459655,0.0
83,65524.61681736582,9026.716412173673,2345.6361898227183,0.0,2179.989116033195,2179.989116033195,2179.989116033195,2179.989116033195,2179.989116033195,2179.989116033195,2179.989116033195,0.0
84,67458.0103535834,9267.780896390072,2409.867834426683,0.0,2228.9432466578955,2228.9432466578955,2228.9432466578955,2228.9432466578955,2228.9432466578955,2228.9432466578955,2228.9432466578955,0.0
85,69524.27470427907,9525.412330769257,2478.513743780126,0.0,2281.2617079717825,2281.2617079717825,2281.2617079717825,2281.2617079717825,2281.2617079717825,2281.2617079717825,2281.2617079717825,0.0
86,71565.13106928628,9779.875779505466,2546.3155431909895,0.0,2332.9368311204157,2332.9368311204157,2332.9368311204157,2332.9368311204157,2332.9368311204157,2332.9368311204157,2332.9368311204157,0.0
87,72885.7419603755,9944.535677941762,2590.1891818618396,0.0,2366.375113009607,2366.375113009607,2366.375113009607,2366.375113009607,2366.375113009607,2366.375113009607,2366.375113009607,0.0
88,73713.45149648053,10047.7383465472,2617.687538384962,0.0,2387.332978022991,2387.332978022991,2387.332978022991,2387.332978022991,2387.332978022991,2387.332978022991,2387.332978022991,0.0
89,74585.3881952465,10156.455463171362,2646.6552198751247,0.0,2409.410688664026,2409.410688664026,2409.410688664026,2409.410688664026,2409.410688664026,2409.410688664026,2409.410688664026,0.0
90,75722.69157017012,10298.259729265006,2684.4389740961597,0.0,2438.207566760994,2438.207566760994,2438.207566760994,2438.207566760994,2438.207566760994,2438.207566760994,2438.207566760994,0.0
91,77359.29269880506,10502.31875788584,2738.810513094156,0.0,2479.6468205553706,2479.6468205553706,2479.6468205553706,2479.6468205553706,2479.6468205553706,2479.6468205553706,2479.6468205553706,0.0
92,78945.07785606319,10700.04181522073,2791.493832206992,0.0,2519.799398019243,2519.799398019243,2519.799398019243,2519.799398019243,2519.799398019243,2519.799398019243,2519.799398019243,0.0
93,79962.49500725315,10826.898110222286,2825.294698737797,0.0,2545.5607193364767,2545.5607193364767,2545.5607193364767,2545.5607193364767,2545.5607193364767,2545.5607193364767,2545.5607193364767,0.0
94,80044.55046705306,10837.12916599198,2828.0207640902213,0.0,2547.6383893101606,2547.6383893101606,2547.6383893101606,2547.6383893101606,2547.6383893101606,2547.6383893101606,2547.6383893101606,0.0
95,80986.12231416837,10954.528716277839,2859.3018804900034,0.0,2571.4792837441005,2571.4792837441005,2571.4792837441005,2571.4792837441005,2571.4792837441005,2571.4792837441005,2571.4792837441005,0.0
96,81718.97927612833,11045.90472547093,2883.649022985496,0.0,2590.0354518355675,2590.0354518355675,2590.0354518355675,2590.0354518355675,2590.0354518355675,2590.0354518355675,2590.0354518355675,0.0
97,81605.30629161338,11031.73144989712,2879.872552957195,0.0,2587.1572162212437,2587.1572162212437,2587.1572162212437,2587.1572162212437,2587.1572162212437,2587.1572162212437,2587.1572162212437,0.0
98,81017.7404555821,10958.471012974813,2860.3523056539857,0.0,2572.2798649997435,2572.2798649997435,2572.2798649997435,2572.2798649997435,2572.2798649997435,2572.2798649997435,2572.2798649997435,0.0
99,80360.54070459882,10876.52829617652,2838.5186644173673,0.0,2555.639361215347,2555.639361215347,2555.639361215347,2555.639361215347,2555.639361215347,2555.639361215347,2555.639361215347,0.0
100,79412.75746836084,10758.354281050948,2807.0311918199714,0.0,2531.641192461009,2531.641192461009,2531.641192461009,2531.641192461009,2531.641192461009,2531.641192461009,2531.641192461009,0.0
101,78041.7098755841,10587.405700434785,2761.4819334487843,0.0,2496.92583746878,2496.92583746878,2496.92583746878,2496.92583746878,2496.92583746878,2496.92583746878,2496.92583746878,0.0
102,77213.81162968243,10484.179502615589,2733.9773075654084,0.0,2475.9631942641686,2475.9631942641686,2475.9631942641686,2475.9631942641686,2475.9631942641686,2475.9631942641686,2475.9631942641686,0.0
103,76348.27256304101,10376.260072473471,2705.2221696806905,0.0,2454.0474736747433,2454.0474736747433,2454.0474736747433,2454.0474736747433,2454.0474736747433,2454.0474736747433,2454.0474736747433,0.0
104,75444.71710616264,10263.600582259483,2675.2040425384407,0.0,2431.1691661630616,2431.1691661630616,2431.1691661630616,2431.1691661630616,2431.1691661630616,2431.1691661630616,2431.1691661630616,0.0
105,74838.14400006089,10187.970230640523,2655.052331338623,0.0,2415.810544902938,2415.810544902938,2415.810544902938,2415.810544902938,2415.810544902938,2415.810544902938,2415.810544902938,0.0
106,72241.14999724207,9864.16495867951,2568.774399452068,0.0,2350.0538423672115,2350.0538423672115,2350.0538423672115,2350.0538423672115,2350.0538423672115,2350.0538423672115,2350.0538423672115,0.0
107,72651.80718262968,9915.367603526918,2582.4173468871177,0.0,2360.4518110781064,2360.4518110781064,2360.4518110781064,2360.4518110781064,2360.4518110781064,2360.4518110781064,2360.4518110781064,0.0
108,72651.80718262968,9915.367603526918,2582.4173468871177,0.0,2360.4518110781064,2360.4518110781064,2360.4518110781064,2360.4518110781064,2360.4518110781064,2360.4518110781064,2360.4518110781064,0.0
109,71767.26022921914,9805.078181795296,2553.0307246176867,0.0,2338.0548048350547,2338.0548048350547,2338.0548048350547,2338.0548048350547,2338.0548048350547,2338.0548048350547,2338.0548048350547,0.0
110,71369.21391517477,9755.447918948203,2539.80673845001,0.0,2327.97614734118,2327.97614734118,2327.97614734118,2327.97614734118,2327.97614734118,2327.97614734118,2327.97614734118,0.0
111,70705.80462516489,9672.730967988766,2517.766802480095,0.0,2311.178416081397,2311.178416081397,2311.178416081397,2311.178416081397,2311.178416081397,2311.178416081397,2311.178416081397,0.0
112,70035.9958529344,9589.21609986872,2495.5142614404185,0.0,2294.218647924992,2294.218647924992,2294.218647924992,2294.218647924992,2294.218647924992,2294.218647924992,2294.218647924992,0.0
113,69511.47697323521,9523.816650233744,2478.088574616815,0.0,2280.937665408546,2280.937665408546,2280.937665408546,2280.937665408546,2280.937665408546,2280.937665408546,2280.937665408546,0.0
114,68494.24914854058,9396.983961338801,2444.293997934369,0.0,2255.1811378975444,2255.1811378975444,2255.1811378975444,2255.1811378975444,2255.1811378975444,2255.1811378975444,2255.1811378975444,0.0
115,68873.2844923224,9444.243848132104,2456.8863972768045,0.0,2264.778431662772,2264.778431662772,2264.778431662772,2264.778431662772,2264.778431662772,2264.778431662772,2264.778431662772,0.0
116,70364.59449502868,9630.187304482157,2506.4310410825174,0.0,2302.5388685871826,2302.5388685871826,2302.5388685871826,2302.5388685871826,2302.5388685871826,2302.5388685871826,2302.5388685871826,0.0
117,70895.3222970558,9696.360911385418,2524.063002151313,0.0,2315.977062964011,2315.977062964011,2315.977062964011,2315.977062964011,2315.977062964011,2315.977062964011,2315.977062964011,0.0
118,70453.04882035054,9641.216200519606,2509.3696910165972,0.0,2304.7785598424857,2304.7785598424857,2304.7785598424857,2304.7785598424857,2304.7785598424857,2304.7785598424857,2304.7785598424857,0.0
119,71167.08537194062,9730.245593551233,2533.091577511419,0.0,2322.8581892415455,2322.8581892415455,2322.8581892415455,2322.8581892415455,2322.8581892415455,2322.8581892415455,2322.8581892415455,0.0
120,71754.65059127324,9803.505953580683,2552.611804326523,0.0,2337.7355248480417,2337.7355248480417,2337.7355248480417,2337.7355248480417,2337.7355248480417,2337.7355248480417,2337.7355248480417,0.0
121,73119.48926172205,9973.68037692856,2597.9547884525186,0.0,2372.2936679798886,2372.2936679798886,2372.2936679798886,2372.2936679798886,2372.2936679798886,2372.2936679798886,2372.2936679798886,0.0
122,73031.03308630415,9962.651250212542,2595.0160770541224,0.0,2370.053929879574,2370.053929879574,2370.053929879574,2370.053929879574,2370.053929879574,2370.053929879574,2370.053929879574,0.0
123,73384.8516209889,10006.766988148054,2606.7707177666534,0.0,2379.0127261307935,2379.0127261307935,2379.0127261307935,2379.0127261307935,2379.0127261307935,2379.0127261307935,2379.0127261307935,0.0
124,74086.27915133181,10094.22422985793,2630.073704458417,0.0,2396.773091157845,2396.773091157845,2396.773091157845,2396.773091157845,2396.773091157845,2396.773091157845,2396.773091157845,0.0
125,74351.642743996,10127.31099486313,2638.8896747487615,0.0,2403.4921805387567,2403.4921805387567,2403.4921805387567,2403.4921805387567,2403.4921805387567,2403.4921805387567,2403.4921805387567,0.0
126,74983.43635938693,10206.085956697016,2659.879267507117,0.0,2419.489393002913,2419.489393002913,2419.489393002913,2419.489393002913,2419.489393002913,2419.489393002913,2419.489393002913,0.0
127,75741.69822354188,10300.629567068803,2685.070417504662,0.0,2438.688821184612,2438.688821184612,2438.688821184612,2438.688821184612,2438.688821184612,2438.688821184612,2438.688821184612,0.0
128,76935.83654897625,10449.520278717213,2724.7423555195837,0.0,2468.9247780512314,2468.9247780512314,2468.9247780512314,2468.9247780512314,2468.9247780512314,2468.9247780512314,2468.9247780512314,0.0
129,77024.29272439414,10460.549405433227,2727.68106691798,0.0,2471.164516151547,2471.164516151547,2471.164516151547,2471.164516151547,2471.164516151547,2471.164516151547,2471.164516151547,0.0
130,75962.83588694256,10328.202037840994,2692.4171038041786,0.0,2444.2880961678816,2444.2880961678816,2444.2880961678816,2444.2880961678816,2444.2880961678816,2444.2880961678816,2444.2880961678816,0.0
131,75880.5911006473,10317.947375964686,2689.684748603395,0.0,2442.205632387965,2442.205632387965,2442.205632387965,2442.205632387965,2442.205632387965,2442.205632387965,2442.205632387965,0.0
132,76057.50160138706,10340.00539871815,2695.562109935871,0.0,2446.6850617435825,2446.6850617435825,2446.6850617435825,2446.6850617435825,2446.6850617435825,2446.6850617435825,2446.6850617435825,0.0
133,76101.72876404798,10345.519846736874,2697.031434902911,0.0,2447.804907371234,2447.804907371234,2447.804907371234,2447.804907371234,2447.804907371234,2447.804907371234,2447.804907371234,0.0
134,74572.77979069798,10154.883388742466,2646.2363405601723,0.0,2409.0914399070216,2409.0914399070216,2409.0914399070216,2409.0914399070216,2409.0914399070216,2409.0914399070216,2409.0914399070216,0.0
135,71678.80528719861,9794.049208864988,2550.092054195501,0.0,2335.8150979647476,2335.8150979647476,2335.8150979647476,2335.8150979647476,2335.8150979647476,2335.8150979647476,2335.8150979647476,0.0
136,69953.93792633973,9578.984736527604,2492.788114135573,0.0,2292.1409154912917,2292.1409154912917,2292.1409154912917,2292.1409154912917,2292.1409154912917,2292.1409154912917,2292.1409154912917,0.0
137,69448.4300169031,9515.955662946415,2475.9940141372094,0.0,2279.341296703492,2279.341296703492,2279.341296703492,2279.341296703492,2279.341296703492,2279.341296703492,2279.341296703492,0.0
138,72512.91430552425,9898.049794631035,2577.8030157883845,0.0,2356.9349998747534,2356.9349998747534,2356.9349998747534,2356.9349998747534,2356.9349998747534,2356.9349998747534,2356.9349998747534,0.0
139,74212.56300719001,10109.969887432058,2634.269135754092,0.0,2399.970637989189,2399.970637989189,2399.970637989189,2399.970637989189,2399.970637989189,2399.970637989189,2399.970637989189,0.0
140,74838.14400006089,10187.970230640523,2655.052331338623,0.0,2415.810544902938,2415.810544902938,2415.810544902938,2415.810544902938,2415.810544902938,2415.810544902938,2415.810544902938,0.0
141,75406.70133262438,10258.860599080468,2673.9410737690137,0.0,2430.2065948558084,2430.2065948558084,2430.2065948558084,2430.2065948558084,2430.2065948558084,2430.2065948558084,2430.2065948558084,0.0
142,74067.27064786397,10091.854161375562,2629.442199585598,0.0,2396.291789889214,2396.291789889214,2396.291789889214,2396.291789889214,2396.291789889214,2396.291789889214,2396.291789889214,0.0
143,73574.37114297587,10030.397162223271,2613.0669789021867,0.0,2383.811419858419,2383.811419858419,2383.811419858419,2383.811419858419,2383.811419858419,2383.811419858419,2383.811419858419,0.0
